Column1,name,keyword,content,tags,address
101,오설록티뮤지엄,테마관광,"대학 친구들과 8년 전 간 #제주 #오설록 에서
#녹차아이스크림 은 아직 잊지 못해","['#제주', '#오설록', '#녹차아이스크림']",제주특별자치도 서귀포시 안덕면 신화역사로 15
102,오설록티뮤지엄,테마관광,오설록에서 어머니와 함께 보낸시간,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
103,오설록티뮤지엄,테마관광,시아버님과함께제주나들이,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
104,오설록티뮤지엄,테마관광,싱그러운 녹차밭과 함께 찰칵~!,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
105,오설록티뮤지엄,테마관광,#제주도#오설록#친구랑#우정샷#초록초록#녹차밭,"['#제주도', '#오설록', '#친구랑', '#우정샷', '#초록초록', '#녹차밭']",제주특별자치도 서귀포시 안덕면 신화역사로 15
106,오설록티뮤지엄,테마관광,"무료입장에 녹차밭과 맛있는음식들을 먹을수잇고 좋은품질의 녹차도 즐길수있는공
어마한규모에 인기관광지",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
107,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
108,오설록티뮤지엄,테마관광,# 제주비 #추억,['#추억'],제주특별자치도 서귀포시 안덕면 신화역사로 15
109,오설록티뮤지엄,테마관광,녹차아이스크림,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
110,오설록티뮤지엄,테마관광,"일정에 없었던 곳인데 시간이 남아 방문해 봤다.
그런데 오길 잘했다.^^",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
111,오설록티뮤지엄,테마관광,#신혼여행 #힐링컨셉,"['#신혼여행', '#힐링컨셉']",제주특별자치도 서귀포시 안덕면 신화역사로 15
112,오설록티뮤지엄,테마관광,#오설록#아들과여행,"['#오설록', '#아들과여행']",제주특별자치도 서귀포시 안덕면 신화역사로 15
113,오설록티뮤지엄,테마관광,넘나 예쁜 녹차밭! 하지만 날씨는 넘나 추워~~,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
114,오설록티뮤지엄,테마관광,엄마와딸첫여행?,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
115,오설록티뮤지엄,테마관광,새내기 되는 조카들과 엄마 들에 여행?,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
116,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
117,오설록티뮤지엄,테마관광,"#오설록티뮤지엄
#아이들이 뛰어놀기 좋은곳","['#오설록티뮤지엄', '#아이들이']",제주특별자치도 서귀포시 안덕면 신화역사로 15
118,오설록티뮤지엄,테마관광,혼자온 사람들은 눈치껏 서로 사진 찍어주기~~~ㅎ,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
119,오설록티뮤지엄,테마관광,"와이프와 함께 한 겨울여행
제주도를 여러번 가봤지만 오설록은 처음 가봤는데
푸르른 녹차밭이 마음을 편하게 해준 기억에 남는 장소였습니다^^",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
120,오설록티뮤지엄,테마관광,"녹차관련 제품 선물사기 좋은곳
사진도 찍고 차 한잔하기 좋았던 곳",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
121,오설록티뮤지엄,테마관광,녹차밭이 엄청 넓고 푸르르도다~!,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
122,오설록티뮤지엄,테마관광,"딸과 단둘이 제주 여행중
커플티를 맞춰 입고
녹색이 푸른 오설록에서~",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
123,오설록티뮤지엄,테마관광,"#오설록티뮤지엄,#녹차케잌,#이니스프리
제주도가면 늘 들리는 오설록티뮤지엄이에요.
녹차도 사고, 비누도사고, 녹차케잌도 먹고
비누만들기 체험도 할 수 있어서 너무 좋아요.","['#오설록티뮤지엄', '#녹차케잌', '#이니스프리']",제주특별자치도 서귀포시 안덕면 신화역사로 15
124,오설록티뮤지엄,테마관광,#제주여행 #오설록티뮤지엄,"['#제주여행', '#오설록티뮤지엄']",제주특별자치도 서귀포시 안덕면 신화역사로 15
125,오설록티뮤지엄,테마관광,#녹차 #오설록 #해질녘,"['#녹차', '#오설록', '#해질녘']",제주특별자치도 서귀포시 안덕면 신화역사로 15
126,오설록티뮤지엄,테마관광,#브런치,['#브런치'],제주특별자치도 서귀포시 안덕면 신화역사로 15
127,오설록티뮤지엄,테마관광,#오설록티뮤지엄 #녹차밭 #녹차,"['#오설록티뮤지엄', '#녹차밭', '#녹차']",제주특별자치도 서귀포시 안덕면 신화역사로 15
128,오설록티뮤지엄,테마관광,#오설록티뮤지엄 #녹차밭,"['#오설록티뮤지엄', '#녹차밭']",제주특별자치도 서귀포시 안덕면 신화역사로 15
129,오설록티뮤지엄,테마관광,"#오설록 #건강해지는느낌
자연과함께 건강찾기","['#오설록', '#건강해지는느낌']",제주특별자치도 서귀포시 안덕면 신화역사로 15
130,오설록티뮤지엄,테마관광,#바람냄새 좋타~~,['#바람냄새'],제주특별자치도 서귀포시 안덕면 신화역사로 15
131,오설록티뮤지엄,테마관광,#오설록티뮤지엄 #제주오설록 #육지에서느낄수없는맛 #녹차매니아 #사진찍기좋은곳,"['#오설록티뮤지엄', '#제주오설록', '#육지에서느낄수없는맛', '#녹차매니아', '#사진찍기좋은곳']",제주특별자치도 서귀포시 안덕면 신화역사로 15
132,오설록티뮤지엄,테마관광,"#오설록 #오설록티뮤지엄 #오설록녹차밭 #제주도 #붕어빵

오설록 가는 길에 들른 식당에서 한 번 맛보라고 주신 붕어빵.
그 쫀득함은 아직도 못잊습니다. 저희 모두 제주도 붕어빵 먹으러 다시 제주도 가자고 말이 나올 정도.
제주도 별미에 흑돼지에 붕어빵도 얹어주세요. 정말 그 쫀득쫀득하고 달달한 팥의 조화는 환상입니다.
그리고 유명한 오설록 티 뮤지엄! 실내에서 유리로 된 벽 덕택에 바깥 구경을 하면서 디저트를 즐길 수 있습니다.
폐장 2시간 전에 가셔서 디저트 즐기시고 쉬시다가 녹차밭 구경하시는 것 추천합니다.
사람들이 많이 없어 녹차밭에서 예쁜 사진을 많이 건질 수 있고, 무엇보다 노을지는 녹차밭은 정말 장관입니다.","['#오설록', '#오설록티뮤지엄', '#오설록녹차밭', '#제주도', '#붕어빵']",제주특별자치도 서귀포시 안덕면 신화역사로 15
133,오설록티뮤지엄,테마관광,#녹차 #오설록 #녹차밭,"['#녹차', '#오설록', '#녹차밭']",제주특별자치도 서귀포시 안덕면 신화역사로 15
134,오설록티뮤지엄,테마관광,#오설록 #티뮤지엄 #자연 #제주 #다원,"['#오설록', '#티뮤지엄', '#자연', '#제주', '#다원']",제주특별자치도 서귀포시 안덕면 신화역사로 15
135,오설록티뮤지엄,테마관광,"#오설록티뮤지움
박물관에서 도로를 건너 조금만 더 깊이 들어오시면
고즈넉한 차밭을 만날수있습니다.
길건너 말울음소리가 들리는..

완전 또 다른 세상",['#오설록티뮤지움'],제주특별자치도 서귀포시 안덕면 신화역사로 15
136,오설록티뮤지엄,테마관광,#제주 #오설록티뮤지엄 #녹차 #아이스크림 #녹차롤 #풀밭 #사진명소,"['#제주', '#오설록티뮤지엄', '#녹차', '#아이스크림', '#녹차롤', '#풀밭', '#사진명소']",제주특별자치도 서귀포시 안덕면 신화역사로 15
137,오설록티뮤지엄,테마관광,아주 아주 즐거웠던 시간입니다,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
138,오설록티뮤지엄,테마관광,우박 맞으며 사진 왕창 찍고 재밌게 잘 다녀온 #오설록티뮤지엄,['#오설록티뮤지엄'],제주특별자치도 서귀포시 안덕면 신화역사로 15
139,오설록티뮤지엄,테마관광,#오설록#초록#파랑#이쁘다,"['#오설록', '#초록', '#파랑', '#이쁘다']",제주특별자치도 서귀포시 안덕면 신화역사로 15
140,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
141,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
142,오설록티뮤지엄,테마관광,#도자기 청년에게 반드시 필요한 곳,['#도자기'],제주특별자치도 서귀포시 안덕면 신화역사로 15
143,오설록티뮤지엄,테마관광,"20년 지기와 떠난 2박 3일 #제주도# 여행! 그동안 #오설록티뮤지엄#이 좋다는 얘기는 들었지만, 실제로 가보니 더욱 좋았다. 가을에도 초록 빛깔을 띠는 싱그러운 녹차잎들도, 전망대 위에서 바라 보는 멋진 전경도, 그리고 녹차로 만든 아이스크림과 녹차라떼도 참 맛있었다. 볼것도 즐길거리도 많았던 #오설록티뮤지엄#! 제주도 여행을 계획하는 이들에게 꼭 추천하고 싶은 장소다.","['#제주도', '#오설록티뮤지엄', '#이', '#오설록티뮤지엄']",제주특별자치도 서귀포시 안덕면 신화역사로 15
144,오설록티뮤지엄,테마관광,#오설록 #파릇파릇 #하늘도 #잔디도 #모두예쁜곳 #녹차아이스크림 #꼭먹기,"['#오설록', '#파릇파릇', '#하늘도', '#잔디도', '#모두예쁜곳', '#녹차아이스크림', '#꼭먹기']",제주특별자치도 서귀포시 안덕면 신화역사로 15
145,오설록티뮤지엄,테마관광,"#오설록 #녹차밭
푸르른 녹차밭이 싱그러움을 더해주네요!
마음까지 상쾌한 기분입니다.","['#오설록', '#녹차밭']",제주특별자치도 서귀포시 안덕면 신화역사로 15
146,오설록티뮤지엄,테마관광,#오설록 #녹차밭,"['#오설록', '#녹차밭']",제주특별자치도 서귀포시 안덕면 신화역사로 15
147,오설록티뮤지엄,테마관광,#녹차#그린티#존맛,"['#녹차', '#그린티', '#존맛']",제주특별자치도 서귀포시 안덕면 신화역사로 15
148,오설록티뮤지엄,테마관광,#제주도#오설록#티뮤지엄#녹차밭#그린티#제주여행,"['#제주도', '#오설록', '#티뮤지엄', '#녹차밭', '#그린티', '#제주여행']",제주특별자치도 서귀포시 안덕면 신화역사로 15
149,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
150,오설록티뮤지엄,테마관광,"#제주여행#겨울제주#세번째날#오설록
#커플여행#셀프촬영#순백의한라산#초록초록
겨울같지 않았던 따뜻한 날씨
녹차밭에 사람들이 별루 없길래
카메라 하나 세워두고 이리저리 사진찍고
재밋게 놀았어요! 싱그러운 느낌 물씬 나는 오설록!
놀러오세용????","['#제주여행', '#겨울제주', '#세번째날', '#오설록', '#커플여행', '#셀프촬영', '#순백의한라산', '#초록초록']",제주특별자치도 서귀포시 안덕면 신화역사로 15
151,오설록티뮤지엄,테마관광,#제주도 #오셜록 #녹차밭,"['#제주도', '#오셜록', '#녹차밭']",제주특별자치도 서귀포시 안덕면 신화역사로 15
152,오설록티뮤지엄,테마관광,"#지금의 와이프와 결혼전 둘만의 여행을 떠난 제주도
카메라와 삼각대를 가지고 제주도를 여행다니며 우리만의 멋진 웨딩사진과 추억을 남겼어요~^^",['#지금의'],제주특별자치도 서귀포시 안덕면 신화역사로 15
153,오설록티뮤지엄,테마관광,#제주여행 #육세어린이 #첫비행 #외할미빠와 #평화로운녹차밭 #마음의여유 #사랑하는가족 #내전부,"['#제주여행', '#육세어린이', '#첫비행', '#외할미빠와', '#평화로운녹차밭', '#마음의여유', '#사랑하는가족', '#내전부']",제주특별자치도 서귀포시 안덕면 신화역사로 15
154,오설록티뮤지엄,테마관광,#오설록 #녹차밭 #제주의 여름,"['#오설록', '#녹차밭', '#제주의']",제주특별자치도 서귀포시 안덕면 신화역사로 15
155,오설록티뮤지엄,테마관광,#제주여행 #혼자여행 #삼각대 #오설록티뮤지엄 #녹차밭 #녹사아이스크림 #녹차덕후 #신난다,"['#제주여행', '#혼자여행', '#삼각대', '#오설록티뮤지엄', '#녹차밭', '#녹사아이스크림', '#녹차덕후', '#신난다']",제주특별자치도 서귀포시 안덕면 신화역사로 15
156,오설록티뮤지엄,테마관광,#오설록 #오프레도 최고!! 갔다가 본 녹차밭과 제주 하늘은 #감성적 #아름답다 #여유만끽,"['#오설록', '#오프레도', '#감성적', '#아름답다', '#여유만끽']",제주특별자치도 서귀포시 안덕면 신화역사로 15
157,오설록티뮤지엄,테마관광,#제주 #추억공유 #visitjeju #7월의제주 #9월의제주 #커플여행 #수빈수영 #수영수빈 #천지연폭포 #오설록티뮤지엄 #이호테우해변 #세화해변 # 김경숙해바라기농장,"['#제주', '#추억공유', '#visitjeju', '#7월의제주', '#9월의제주', '#커플여행', '#수빈수영', '#수영수빈', '#천지연폭포', '#오설록티뮤지엄', '#이호테우해변', '#세화해변']",제주특별자치도 서귀포시 안덕면 신화역사로 15
158,오설록티뮤지엄,테마관광,#오설록티뮤지엄,['#오설록티뮤지엄'],제주특별자치도 서귀포시 안덕면 신화역사로 15
159,오설록티뮤지엄,테마관광,#안개#옷을#입은#제주도의#신비로운#푸르름,"['#안개', '#옷을', '#입은', '#제주도의', '#신비로운', '#푸르름']",제주특별자치도 서귀포시 안덕면 신화역사로 15
160,오설록티뮤지엄,테마관광,#제주여행 #세식구첫가족여행 #오설록 #사랑해우리가족,"['#제주여행', '#세식구첫가족여행', '#오설록', '#사랑해우리가족']",제주특별자치도 서귀포시 안덕면 신화역사로 15
161,오설록티뮤지엄,테마관광,#오설록#오설록티뮤지엄#커플#산책#녹차밭#아이스크림#이니스프리,"['#오설록', '#오설록티뮤지엄', '#커플', '#산책', '#녹차밭', '#아이스크림', '#이니스프리']",제주특별자치도 서귀포시 안덕면 신화역사로 15
162,오설록티뮤지엄,테마관광,#제주 #오설록 #녹차밭,"['#제주', '#오설록', '#녹차밭']",제주특별자치도 서귀포시 안덕면 신화역사로 15
163,오설록티뮤지엄,테마관광,"비행기를 처음 타 본 우리엄마와
생애 두번째로 제주를 방문한 외할머니
우리 삼대모녀와 우리오빠, 네식구가 첫 가족여행을
제주로 다녀왔어요??
오설록티뮤지엄에서 녹차아이스크림도 한 입씩!
정말 행복하고 소중한 시간이었어요^_^",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
164,오설록티뮤지엄,테마관광,제주도에 갔으면.. 오설록을 가줘야지,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
165,오설록티뮤지엄,테마관광,초록초록한 녹찻잎들을 바라보며 눈도 쉬어갑니다:D,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
166,오설록티뮤지엄,테마관광,따뜻한 겨울의 추억??,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
167,오설록티뮤지엄,테마관광,눈과 입이 모두 즐거운 오설록티뮤지엄,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
168,오설록티뮤지엄,테마관광,부슬부슬 비오는날 오설록,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
169,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
170,오설록티뮤지엄,테마관광,녹차밭에 매력에 빠져 셀카봉들고 열촬영중인 내모습을 담아준 친구,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
171,오설록티뮤지엄,테마관광,초록바다 오설록 향긋한 녹차의 향기를 품고~~,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
172,오설록티뮤지엄,테마관광,겨울에도 초록초록한 오설록!,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
173,오설록티뮤지엄,테마관광,녹차의 맛과 멋이 있는 오설록 티뮤지엄^^,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
174,오설록티뮤지엄,테마관광,가족여행으로 갔던 녹차밭,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
175,오설록티뮤지엄,테마관광,"초록색으로 뒤덮힌 오설록의 녹차밭을 가보니 시각적으로, 후각적으로, 감각적으로 모두 평온해지는 기분이었습니다.
티스톤 다도체험까지 진행하여 더웠던 제주도 여름날씨에서 잠깐이나마 벗어나 마음을 다시 가다듬을 수 있는 시간이었습니다.",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
176,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
177,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
178,오설록티뮤지엄,테마관광,오설록 티 뮤지엄,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
179,오설록티뮤지엄,테마관광,여기는진짜유명한곳이에요!사람들이많아요!기념품으로녹차라떼가루를사서마셨더니맛있어요!,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
180,오설록티뮤지엄,테마관광,넓고 푸르는 녹차밭이 멋지구나~!,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
181,오설록티뮤지엄,테마관광,"결혼하기 전 예비신랑과 함께 떠난 제주.
오설록티뮤지엄의 초록빛은 일상에 지친 우리에게
활력을 불어넣어주기 충분했다.
신랑님이 너무 예쁘게 나와서 올려보아요ㅎㅎ",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
182,오설록티뮤지엄,테마관광,"오직 제주도 오설록에서만 맛볼 수 있는 삼다연아이스크림을 처음 먹어봤어요. 많은 분들이 대부분 녹차 아이스크림을 드시는데, 제주도에서만 먹을 수 있다고 하니, 삼다연 아이스크림도 꼭 드셔보세요! 저는 더 맛있었어요!!!!",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
183,오설록티뮤지엄,테마관광,오설록 티뮤지엄의 다도 클래스 Teastone(티스톤)을 아시나요? 적극 추천합니다!!,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
184,오설록티뮤지엄,테마관광,"제주도에도 녹차밭이~~
푸르름을 느끼고 왔어요~",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
185,오설록티뮤지엄,테마관광,"10년전에 제주에서 가장 인상 깊었던 오설록매장에
다시 왔습니다~^^ 이제 서울에도 오설록까페가 많아져
크게 놀랍지는 않았지만~
녹차를 좋아하신다면 강추~~
제주에 오면 꼭 들려보고 싶어지는 곳입니다",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
186,오설록티뮤지엄,테마관광,"밥먹고 휴식 먹을 겸 해서 들렀던 오설록.
차 종류도 굉장히 많아서 다양하게 시향하고 구매해볼 수 있었다.
바로 앞 녹차밭에서 사진 찍을 수도 있고, 맛있는 녹차아이스크림도 맛볼 수 있다.
다양한 즐거움이 있었던 오설록!",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
187,오설록티뮤지엄,테마관광,녹차밭은 말이 필요 없죠 !~,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
188,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
189,오설록티뮤지엄,테마관광,아무렇게나 찍어도 이쁘게 잘나오는 곳,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
190,오설록티뮤지엄,테마관광,깊고 진한 녹차의 맛을 느낄 수 있음!!0,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
191,오설록티뮤지엄,테마관광,"날씨가 정말 좋았어요!
초록 녹차밭과 파란 하늘 최고였습니다.",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
192,오설록티뮤지엄,테마관광,"찐하고 달콤한 녹차 아이스크림
색도 곱고 맛있어요^.^",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
193,오설록티뮤지엄,테마관광,"초록초록한 녹차밭
오설록 ♡",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
194,오설록티뮤지엄,테마관광,"11월 초 오설록 녹차밭은 녹차잎꽃이 점점 개화하고 있어요. 지금은 많은 꽃들이 피었겠네요.
처음 녹차꽃을 보았습니다 !! 푸르른 녹차밭 눈이 개운해지는 느낌.",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
195,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
196,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
197,오설록티뮤지엄,테마관광,오설록 이곳저곳,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
198,오설록티뮤지엄,테마관광,녹차 밭에서,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
199,오설록티뮤지엄,테마관광,티뮤지엄을 나와 눈 앞에 펼쳐진 초록빛을 맘껏 즐기던 순간이다.,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
200,오설록티뮤지엄,테마관광,나홀로나무와 친구되기,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
201,오설록티뮤지엄,테마관광,초록초록 자연의향기를 그대로 느낄수있었던 오설록티뮤지엄,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
202,오설록티뮤지엄,테마관광,"오설록티뮤지엄 옆에 펼쳐진 녹차밭에서 :)
티뮤지엄만 둘러보지 마시고 옆에 펼쳐진 녹차밭을 걸으시면 또다른 매력에 빠지실 수 있답니다",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
203,오설록티뮤지엄,테마관광,"오설록 티뮤지엄에서 나와 한적한 녹차밭을 걸으면 또다른 제주를 느끼실 수있어요
마음까지 치유받는 느낌:)",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
204,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
205,오설록티뮤지엄,테마관광,"태교여행으로 오설록에서 셀프 만삭 촬영을 했어요

2월 결혼기념일에 제주도여행에서 아가가 생겨서 태명도 탐라도에서 따서 타미랍니다
올여름에 만삭이 되어 함께 하고 싶어서 방문했어요

내년 가을에 이제는 셋이 되어서 또 갈 생각이예요~

지금은 그아이가 제품에 안겨서 새근새근 자고 있네요♡",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
206,오설록티뮤지엄,테마관광,#제주여행사진,['#제주여행사진'],제주특별자치도 서귀포시 안덕면 신화역사로 15
207,오설록티뮤지엄,테마관광,제주도라면 녹차를 빼놓을 수가 없죠. 광활한 대지에 푸른빛으로 물든 오설록티뮤지엄. 특히나 여기서 꼭 맛봐야하는 녹차 아이스크림. 떫다고 생각할 수 있지만 천만에 만만에 생각입니다~ 전혀 떫지 않다는 점..?,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
208,오설록티뮤지엄,테마관광,오설록에서 만난 휴식처,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
209,오설록티뮤지엄,테마관광,녹차밭 고랑이 나오게 사진을 찍어보세요!,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
210,오설록티뮤지엄,테마관광,오설록 티뮤지엄! 녹차밭도 너무이쁘고 사진찍는 매력이 있어요!~,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
211,오설록티뮤지엄,테마관광,"명상하기
좋은곳",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
212,오설록티뮤지엄,테마관광,혼자뚜벅뜌벅 녹차밭,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
213,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
214,오설록티뮤지엄,테마관광,"초록초록
기분도업~",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
215,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
216,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
217,오설록티뮤지엄,테마관광,초록초록??,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
218,오설록티뮤지엄,테마관광,녹차아이스크림과 녹차롤케이크,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
219,오설록티뮤지엄,테마관광,푸른 녹차가 가득한 오설록 녹차밭 ^^,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
220,오설록티뮤지엄,테마관광,지금은 평생 반려자가 된 여친과의 첫 제주 여행!! 날씨가 엄청 좋았어요 ㅎㅎ 올해 제주에 가서도 스냅으로 같은 곳에서 또 찍었어요 ㅎㅎ 오설록 소라탑 가보세요~ 사람들이 잘 모르는지 갈때 마다 소라탑엔 사람이 없네요^^ 나중에 스냅사진도 올릴께요^^,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
221,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
222,오설록티뮤지엄,테마관광,오설록 티뮤지엄,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
223,오설록티뮤지엄,테마관광,오설록,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
224,오설록티뮤지엄,테마관광,보고 맛보고 즐기기 좋은 곳!,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
225,오설록티뮤지엄,테마관광,제주도는 어느 한 곳 버릴 곳이 없다.,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
226,오설록티뮤지엄,테마관광,너무 맑았던 제주하늘??,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
227,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
228,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
229,오설록티뮤지엄,테마관광,,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
230,오설록티뮤지엄,테마관광,완전 찐~하고 맛있었던 오설록 녹차 아이스크림??,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
231,오설록티뮤지엄,테마관광,"줄서서 맛본 아이스크림
짱이야!!!!!
비싼 가격이 단점.",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
232,오설록티뮤지엄,테마관광,입장료없이 곳곳이 포토존이 되었던 곳,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
233,오설록티뮤지엄,테마관광,서울 와서도 생각나는 진한 녹차맛,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
234,오설록티뮤지엄,테마관광,오설록 녹차밭에서의 인생샷,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
235,오설록티뮤지엄,테마관광,오설록티뮤지엄에서 소니엔젤과 함께,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
236,오설록티뮤지엄,테마관광,"아내이자.엄마인 17년 지기 칭구와 함께
단둘이 여행하기♡",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
237,오설록티뮤지엄,테마관광,맛있는 녹차.. 녹차맛 좋아,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
238,오설록티뮤지엄,테마관광,오설록,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
239,오설록티뮤지엄,테마관광,저런 잔디는 어떻게 키우는거지,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
240,오설록티뮤지엄,테마관광,비 온후 오설록의 풍경,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
241,오설록티뮤지엄,테마관광,제주여행 오설록티뮤지엄에서,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
242,오설록티뮤지엄,테마관광,오설록,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
243,오설록티뮤지엄,테마관광,오설록 티 뮤지엄,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
244,오설록티뮤지엄,테마관광,진짜 인생샷 건지실 수 있어요,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
245,오설록티뮤지엄,테마관광,"비오는날, 고등학생들 수학여행틈에 껴서 오래걸렸지만, 맛이좋았던 향이좋았던 오설록차와 롤케익 짱맛:)",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
246,오설록티뮤지엄,테마관광,"뱃속의 아기와 함께 한 첫 여행!!
제주에서 즐거운 태교여행 보낼 수 있어 행복했어요^^",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
247,오설록티뮤지엄,테마관광,좋아!! ㅋㅋㅋ 인증샷이에요!,[],제주특별자치도 서귀포시 안덕면 신화역사로 15
248,오설록티뮤지엄,테마관광,"오설록 녹차밭 구경하고 건물내부도 구경하고~ 카페에서 녹차롤케익과 녹차라떼, 녹차아이슈크림 먹었습니다~ 완전완전맛있어요~^^",[],제주특별자치도 서귀포시 안덕면 신화역사로 15
