,place_name,comment,rating,date,userid
220,사계의시간,"저는 장어를 안먹어요 근데 이집은 장어 안먹는 (안 좋아하는) 사람도 쉽게 먹을만 해욥 가성비 있게 장어를 넘 조아하는 사람이 있다면 점심 먹으러 가볍게 올만 합니다 전화상으로 사장님은 좀 무뚝뚝한 느낌인데 음식이 정갈하니, 맘에 들었어요  달달하니 맛있고 장어 특유의 비린내가 없고 큰 가시가 아예없어서 먹기 너무좋아요 깍두기가 왠만한 국밥집처럼 맛깔납니다",5,2021.06.04.,뿌엥
221,사계의시간,가격대비 맛이 괜찮아요 사장님 혼자 일 하셔서 일손이 아주 부족해보입니다 장어 아래 깔린 양파가 장어의 맛을 약간 해치기 때문에 장어 먼저 한 입 먹고 양파+밥을 먹는게 좋아요,4,2021.05.12.,화려한군침이나를싸악
222,사계의시간,가끔 장어덮밥 땡길 때 먹을만한 집. 주인께서 혼자 가게운영을 하시는듯하네요 일반적인 장어덮밥을 기대하면 맛있으나 엄청난걸 기대할 정도는 아님 그래도 맛은 호불호 갈리지않고 괜찮음,3,2021.05.05.,jy
223,사계의시간,두 번 다시 가고 싶지 않은 곳,1,2021.04.27.,예니♥
224,사계의시간,"음식은 맛있었어요. 근데 사실 어디서나 먹을 수 있는 맛이었고, 사장님이 혼자 일하시고 남자분이다 보니 조금 무뚝뚝하다는 인상을 많이 받았어요. 어떻게 느끼냐에 따라 다르겠지만 전 친절한 응대라고는 생각하지 못했네요. 나쁘지 않았지만 재방문 의사는 없습니다.",4,2021.04.18.,진주
225,사계의시간,웨이팅해서 먹을 정도는 아니던데 .. 서울에 더 비싸고 맛있는 곳 많잖아요.. 줄 안서면 가볍게 먹을만 해요 ,3,2021.04.17.,내돈내먹
226,사계의시간,냠냠,5,2021.04.14.,연주
227,사계의시간,장어덮밥은 특으로 먹어야하 이 가격에 이정도 퀄리티는 아주 우수하나 양파볶음이 장어 본연의 맛을 감춤 그점이 좀 아쉬움,3,2021.04.12.,뇸뇸
228,사계의시간,얼마전에 갔는데 사장님 너무 친절하셔요!! 말투도 나긋나긋하시고 젠틀하세요 그리고 장어덮밥 너무 맛있어서 거의 마시다시피 했어요 제 인생 덮밥!!!!!!! ,5,2021.03.22.,Nara
229,사계의시간,맛은 평균입니다. 맛집 수준은 아님. 하지만 제주도에서 이런 가격에 장어덮밥을 먹을 수 있다는 건 놀라워요. 맛만 놓고 본다면 별점 3점이지만 가성비 때문에 4점 드립니다. 맛을 추구하신다면 굳이 여기 오실 필요는 없습니다. ,4,2021.02.26.,본조르노상
230,사계의시간,"사장님 1인이 운영하는 가계입니다 (서비스를 바라시면 안오시는게 좋아요 기다릴때 정말 불친절합니다 ""제가 지금 못치워요 그니까 밖에서 기다리세요"" 라고 말하셔서 밖에서 30분이상 기다렸습니다 빈자리 있었는데요) 음식나오는데 25분 걸렸고  맛부터 평가하면  국은 그냥 그래요  덮밥은 한번에 같이 먹으면 너무 느끼한? 따로 먹으면 괜찮은데 양파도 느끼한데 밥...",2,2021.02.23.,시웅
231,사계의시간,양념이 많이 달아서 먹다보면 물리는거랑 잔가시가 많아서 목에 걸렸던거 빼면 잘먹었습니다. 주신 장어탕도 나쁘진 않았어요. 카맵 리뷰보고 일부러 찾아 간거라 기대치가 너무 높았었나봐요.. 사람입맛은 다 다른지라..저는 무난했는데 같이 간 친구는 너무 맛있다며 장어덮밥 특 싹싹 비웠어요~~ 사장님 혼자하시는 가게인데 음식 나오는속도도 나쁘지않은거같고 가는길에 ...,5,2021.02.15.,jm
232,사계의시간,가격도 저렴하지만 맛있습니다~ 장어탕을 따로 못먹고 와서 너무 아쉬워요! ,5,2021.02.14.,앙마
233,사계의시간,사장 혼자 운영해서 바쁜시간에 가면 매우 불친절함.  손님 받쳐주니까 프라이드가 높은것같은데 맛도 그냥 평균수준이고 다음부터 여기갈바에 돈 더 주고 마루심같은곳으로 갈듯.    ,1,2021.01.30.,희돈
234,사계의시간,일반 0.9 특 1.4 일반으로 먹었습니다만 적당히 배불렀습니다. 맛은 말할필요도 없구요 2시쯤 갔는데 딱 2개 남아서 운좋게 먹었네요. 사장님 무뚝뚝하신데 솜씨는 인정합니다.,5,2021.01.28.,남자1
235,사계의시간,지인추천으로 찾아간 맛집. 무조건 맛있었구요 정갈했습니다. 건강한 한끼식사로 추천합니다 묵묵히 일하시는 사장님 음악취향도 개취!ㅋㅋ,5,2021.01.28.,프로혼밥러_coco
236,사계의시간,남자 둘이서 특 2개 먹었습니다. 양이 꽤 많아서 겨우 다 먹었네요. 상당히 부드럽습니다. 아침밥으로 상당히 좋을 것 같네요. 주인분도 친절하세요. 추천드립니다.,5,2021.01.24.,이승민
237,사계의시간,특으로 2명 먹었는데 가격 대비 양도 풍성하고 맛있어요. 잔가시가 좀있지만 장어는 원래가시가 있으니깐요. 함께간 일행은 대만족했어요.,4,2021.01.19.,traveler H
238,사계의시간,"포장해서 먹었는데 촉촉한 장어 덮밥 정말 최고입니다! 가성비 최고구여, 드시고 5분 거리에 이쁜 소품샵 (지금, 사계) 까지 꼭 들러보세여! ",5,2021.01.05.,신슬기 Loy
239,사계의시간,"군더더기 없이 깔끔한 맛, 훌륭한 가격, 청결한 위생, 구김살 없는 서비스, 분위기도 굿. 이 근처를 지나게 된다면 무조건 여기 올 거 같습니다. 사진의 장어덮밥은 특사이즈입니다.",5,2020.12.02.,ganse
240,사계의시간,가성비 괜찮네요 뭐 사람 마다 입맛이 다르니,4,2020.11.16.,제주 삼촌
241,사계의시간,요즘에는 테잌아웃만 가능  국물 싸주시는건 좋은데 용기가 플라스틱 이라.....포장에는 반찬을 안싸줌 설마 까먹으신건 아니겠조?ㄷ ㄷ 맛은있는데 다먹고나니 입에서 비린내가.....ㅠ 재방문은 안함 가성비 좋은 장어 좋아하면 추천,2,2020.11.01.,메롱
242,사계의시간,맛은 평범한데 사장님 혼자 일하셔서 손님응대는 별로인듯...  찾아갈만한 집은 아님... 그냥 장어덮밥,2,2020.10.17.,고상일
243,사계의시간,"맛은 3점. 가성비는 5점입니다 가성비는 좋은 것 같아요 약간의 짜장같은 형이 느껴졌고, 다른 장어덮밥에비해 금방 느끼해지는 것 같았어요. 장어도 상대적으로 얇은 느낌이였는데, 14,000원짜리 특에 3마리나 들어있었기 때문에 큰 불만은 없습니다. 장어탕도 조금 같이 주셨는데, 비려서 못 먹었습니다",4,2020.10.13.,므앙
244,사계의시간,조용하고 가성비짱 ,5,2020.10.10.,문현기
245,사계의시간,알바구하신다던데.. 제가 하고 싶어요. 시급대신 매일먹고 싶은맛...,5,2020.09.17.,chris
246,사계의시간,사장님 항상 잘먹고갑니다^^,5,2020.09.09.,설승철
247,사계의시간,간단한 장어덮밥 드시고 싶으면 추천합니다 하지만 사장님 혼자운영하시기에 성격급하신분들은 빠르게 가셔서 사람없을때 드시길 바랍니다. 웨이팅은 없지만 음식나오는데 오랜시간에 걸립니다. ,4,2020.09.06.,맛집 탐방사
248,사계의시간,"벌써1년이 훌쩍 지나버렸네요. 사장님, 또 찾아뵐게요  혼자 운영하시지만 기다림에 여유롭게 주변을 바라볼수 있다면  음식은 사장님의 마음만큼 급하게 만들어지지 않은 정성스런 맛이라고 생각됩니다.",5,2020.08.26.,저요
249,사계의시간,11시반에 문 닫는 집 ,1,2020.08.13.,K
250,사계의시간,"사장혼자 일해서 음식 엄청 느리게 나오고, 사장이 너무너무너무너무너무너무너ㅜ너무 고지식해서 손님에대한 기본 예의도 없는 곳  그에반해서 음식은 너무 무난   ☠️☠️☠️그리고 아래 잠금표시가 없는 문고리 사진 남자,여자 화장실 내부 문고리 사진입니다. 즉, 문을 잠글 수 없습니다 안에섴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 볼일볼때 문고리 잡고 보셔야해요 남자만? ㄴㄴ ...",1,2020.08.13.,신지호
251,사계의시간,"열정적인 주방장님께서 혼자 운영하시는 장어 맛집. 저렴한 가격에 맛있는 덮밥을 먹을 수 있다. 오전 9시 오픈이며 오픈부터 문전성시 인데 딱 50인분만 판매하시기 때문에 일찍 가지 않으면 먹기 어렵습니다. 덮밥은 일반과 특이 있으며, 특은 장어가 2배정도 많습니다. 밥양은 똑같습니다. 참고로 밥만 추가 안됩니다. 제가먹기엔 특이 더 좋았음",5,2020.08.06.,김민재
252,사계의시간,"1 맛... 장어 덮밥을 먹어본적은 없지만 여기서 먹은맛대로라면 다음에도 기꺼이 먹고 싶은 생각이 들것입니다 2 친절.. 기다리시는 손님에게 오래기다리게해서 죄송라다는 말씀을 몇번이나 하십니다. 손님을 가게안으로 안내할때,, 주문하실때, 음식 나올때, 계산할때... 손님인 제가 송꾸한 마음이 다 듭니다 3 소통.. 손님과 소통하고자하시고 사진도 찍어주시고,...",5,2020.07.30.,정상렬
253,사계의시간,오전 시간대에 찾아갔는데 가게는 만석이었고 날씨는 엄청 습하고 더워서 안에서 기다리려 했는데 손님이 나간 자리를 치우는 사장님 본인이 저희가 홀에서 기다리면 신경이쓰인다고 나가있으라는 기분나쁜 어투로 말씀하셔서 그냥 다른 식당 찾아갑니다 말이라도 좋게 하셨으면 저희도 제주도 놀러온 입장에서 기분좋게 기다리려 했는데 아침부터 짜증나네요,1,2020.07.29.,윤서
254,사계의시간,웨이팅없이 먹었는데 너무 맛있었어요!친절하시고 간도 딱맞고 존맛 짱!,5,2020.07.26.,룰룰
255,사계의시간,친절 청결 인상좋은사장님. 밥도 먹고 산방산도 보고 용머리 하멜표류기  용머리 해변언덕의 절경도 보고 가장 만족한 하루다.  장어 좋아하시는 분들에게 추천.  ,5,2020.07.25.,나그네
256,사계의시간,존맛탱  다음에 또 갈고임,5,2020.07.17.,미나리
257,사계의시간,매장방문해서 자리가 없어서 포장가능한지 여쭤봤더니 30분뒤에 오라고 하셔서 다른데갔다가 30분뒤에왔더니 준비를 못했다고 다시 30분기다리라 하셨습니다. 끝까지 죄송하다는 말씀은 안하셨습니다. 길게 기다린 다음에 먹었는데 가격이 저렴한건 인정하지만 장어도 살이별로없고 밥양과 비율도 안 맞다 느껴졌습니다. 가격이 저렴하다는것 말고는 장점을 모르겠네요 재방문 의...,1,2020.07.11.,오윤상
258,사계의시간,11시 이전에 가셔야 할듯요!,3,2020.07.09.,BeBetter
259,사계의시간,장어덥밥 최고! 가격도 저렴하면서 맛이 넘좋앗어요. 혼자서 요리하고 서빙하는모습이 썩 좋아보이진않앗어요. 알바를 두어시간만 써도 주방장님의 고급인력이  더 빛날거같아요 ,4,2020.06.25.,이화
260,사계의시간,별하나도 아까워요. 혼자서 바쁘신거 감안해도 이해안가는 불친절함였네요. 가기전 전화했는데 묻기도전에 '영업해요'뚝~끊음. ?? 너무 바쁜가 이해했어요. 다시 전화하면 안될듯해서 문의도 못하고 그냥 갔어요. 가게 들어서서 보니 손님만 있길래 안내문 살펴봤지만 없었고 결국 나오셔서 다짜고짜하는말이 지금 앉을데 없으니 나가란 소리였어요. 귀를 의심함ㅡㅡ; 기다리...,1,2020.06.21.,jemma jung
261,사계의시간,사장님 친절하시고 홀에선 안된다구 포장했는데 포장해서 먹기 좋은 위치도 알려주셨어요 ~~!! 저렴한 가격에 맛있게 잘 먹었습니당 ㅎㅎ,5,2020.05.31.,쭈꾸미
262,사계의시간,맛집인지 모르고 들어갔는데 너무 맛있게 잘 먹었습니다. 양파가 기름을 많이 먹고 달아 부담스러울 순 있으나 이 가격에 먹을 수 있는 것이 놀랍습니다. 함께나온 장어탕이 느끼함을 잡아주어 맛있게 잘 먹었습니다.,5,2020.05.29.,MeBunrt
263,사계의시간,장어 덮밥 맛있었어요. ,4,2020.05.23.,정경진
264,사계의시간,특장어덮밥 장어가 많아서 밥이 모자름 그래서 마지막에는 느끼함  이정도 양에 이정도 맛과 가격이면 아주 좋아요  하루 50그릇한정,5,2020.05.20.,ㅇㅈㅇ
265,사계의시간,친절하세요. 그리고 저는 개인적으로 먹어본 장어중에 제일입니다. ,5,2020.05.11.,포시즌스
266,사계의시간,양념 감칠맛 부족. 그냥 단맛만.. 달고나 갯장어....,1,2020.05.05.,킴
267,사계의시간,맛있고 담백한 장어덮밥! 친절한 사장님께서 여행팁도 알려주셔서 감사했습니다!!,5,2020.04.19.,최성진
268,사계의시간,맛있어요,5,2020.04.09.,LHJ
269,사계의시간,"하루 50인분 한정수량 , 입맛까다로운 사람은 가서 쓸떼없는 평 늘어놓지말길 바다장어에 수입산이라 통통하고 싱싱하진않지만 사장님의 실력으로 전부다 보완한걸 생각하면 대단",5,2020.03.24.,식도락러
270,사계의시간,정성스런 조리와 맛이 감동적임. 장어의 크기가 작은 것이 다소 아쉬움. ,5,2020.03.22.,류정하
271,사계의시간,욕심같아서는 나만 알고 싶은 집.. 사장님 마음씨도 너무 고우심. 혼자서 주문 요리 서빙 계산을 다 하시니 감당을 못하셔서 마음이 아픔. 한정수량 판매니까 늦게가면 헛걸음 합니다.,5,2020.03.14.,왜들 그리 다운돼있어
272,사계의시간,장어덮밥 맛은 최고지만 사장님 혼자 요리며 서빙이며 계산을 하셔서 너무 오래 기다린다..,4,2020.03.14.,eun
273,사계의시간,여기 맛있어요. 저희 다음 손님이 마지막이였어요 ㅠㅠ 조금만 늦었으면 못 먹을뻔.. 너무 맛있습니다,4,2020.03.13.,이지현
274,사계의시간,"바다장어로도 만족할 맛을 내는 곳. 맛있어요. 다만 장어 양이 밥에 비해 아쉽네요.  테이블은 4개 뿐이고 사장님 혼자 주방, 서빙 다 하시는데 꾸준히 관광객이 들어오더라구요.",4,2020.03.13.,매너있게
275,사계의시간,장어는 옳습니다. 맛있어요. 양념도 잘베어있고 단점은 사람을 적게 받는 거? 시간 잘 맞춰가면 안기다려도 됩니다.  맛있어요b,5,2020.03.04.,먹방중
276,사계의시간,"안 가면 손해. 저렴하고 존맛이고 역시 조식은 밥이 들어가야 제 맛...!! 드시고 유채꽃 밭 바로 앞에있으니까 촬영하고, 바다 절벽따라 걸어서 원앤온리 카페가세요 루트 굳굳",5,2020.03.04.,거누거누
277,사계의시간,"레전드 제주도 와서 먹은것 중 제일 맛있음 장어덮밥 특을 14,000원에 먹다니 .... 깍두기도 직접 담그셔서 시판 깍두기의 맛없는 신맛이 아닌 시원한 맛 가격 감안해서 맛있는게 아니고 그냥 맛있음 밑에 양파도 맛있음 약간의 잔가시가 있지만 빼먹을 정도의 가시는 아님 사장님 혼자 다 하셔서 밥시간때 가면 좀 늦게 먹을 수도 있음 비싸고 맛없는 흑돼지 갈치...",5,2020.03.01.,랑랑
278,사계의시간,사장님이 친절하시고 음식도 맛있습니다. 대자가 아니어도 양이 꽤 많아서 배부르고 국물도 같이주시는데 정말 맛있습니다. ,5,2020.02.21.,불광동매콤주먹
279,사계의시간,"장어덮밥 특(14000원, 일반은 9000원)시켰습니다. 추천합니다. 하루에 50인분만 주문받으시니 일찍 가시길 권합니다. 사장님 혼자 홀과 주방을 관리하셔서 순환이 좀 느리다고 느끼실 수도 있습니다.",5,2020.02.18.,KIKO
280,사계의시간,정말 사장님도 친절하고 맛은 더 훌륭하네요! 다음에 또갈께요,5,2020.02.15.,엉덩이
281,사계의시간,1:30에 도착해서 마지막 홀 손님이었습니다  왔다가 가신분들 꽤있어요   예약은 안되고 무조건 선착순이구요   사장님 너무 친절하세요 화장실은 안쪽에있어요  장어 핵맛집 입니다 점심으로 딱 좋아요  ,5,2020.02.04.,장어
282,사계의시간,진짜 최고의 맛이에요,5,2020.02.04.,김승호
283,사계의시간,진짜 맛있닼ㅋㅋㅋㅋ,5,2020.02.02.,제주살이
284,사계의시간,맛있게 먹고 갑니다^^,5,2020.01.29.,돌믐
285,사계의시간,14일 방문 , 마지막 남은 장어탕 1개와 장어덮밥 먹었어요! 3시라는 너무 늦은 시간에 갔는데도 맛있는 음식 만들어주신 사장님 너무 감사드려요♥ 개인적으로 장어를 싫어하지만 함께 여행간 엄마와 엄마 친구분을 위해 갔던 곳인데 제가 제일 맛있게 먹고왔어요ㅋㅋㅋ 다음에 제주도 가게 되면 꼭 다시 갈거예요!!   하얀 쉐프복을 다 갖추시고 요리해주시는 사장님의...,5,2020.01.19.
286,사계의시간,오늘 장어덮밥 마지막 그릇 먹은 사람입니다ㅎㅎㅎ 혼자서 요리하시다 보니 하루에 50그릇 한정이라고 하시네요. 맛은 정말 최고 중에 최고입니다!!! 정말 강추 장어가 부드럽고 양파도 잘 어우러져요ㅎㅎ,5,2020.01.15.,최허니율무차
287,사계의시간,"숨겨진 맛집~ 오후 2시쯤 갔는데 우리 뒤로 손님은 재료소진이라고 못먹고 돌아감! 깜짝놀랐네요~ 이날만 그런거죠? 포장해갔는데 식었는데도 맛있었고요, 밥알이....뭐라 표현하기 어려운데 부드럽게 퍼지는데요. 장어의 식감이나 밥 퀄리티가 기대 이상입니다.",5,2020.01.12.,crystal
288,사계의시간,포장해서 먹었는데도 맛있네요 무조건 가보세요,5,2020.01.09.,ㅎㅅㅎ
289,사계의시간,이 가격에 이 퀄리티라니.,5,2019.12.30.,.
290,사계의시간,사장님이 혼자서 운영하세요. 그래서 성격이 급하신 분들은 비추합니다. 선한 인상에 너무 친절하시고 장어도 가격대비 맛 훌륭합니다.,5,2019.12.26.,박문기
291,사계의시간,제주도 오면 꼭 와보세요! 장어 안 좋아하는데도 너무 잘 먹었습니다!,5,2019.12.20.,현당
292,사계의시간,이야 여기 정말 맛있어요!! 장어덮밥 시키면 탕도 조그맣게 주셔서 너무 맛있게 잘 먹었습니다. 장어 밑에 양파 구운거 올려주시는데 그게 아주 입맛을 돋구고 맛있습니다. 장어는 조금 얇긴 하지만 가격 대비 정말 맛있게 먹을 수 있습니다. 사장님도 정말 친절하시네요 재방문 의사 강합니다!,5,2019.12.20.,굿뜨
293,사계의시간,조화로운 맛의 장어덮밥이었어요!! 아랫분이 밥알 한 톨도 아깝다고 하셨는데 이해가 돼요. 친절한 사장님이 계신 아름다운 가게에서 좋은 시간 보냈습니다~,5,2019.12.12.,두부계란
294,사계의시간,"숟가락으로 먹다 보면 접시 특성상 구석에 붙은 밥알은 닿지 않는데, 그 밥알까지 아까울 정도로 맛있는 집",5,2019.11.02.,서용원
295,사계의시간,나쁘진 않은데 두 번 갈 정도는 아니었어요!,3,2019.10.27.,하남
296,사계의시간,후기가 너무 좋아서 기대하고 갔는데 ! 비린내도 안나고 깔끔정갈하게 나오긴 하지만 저희는 그럭저럭 먹었던 것 같아요 ..!! 두번 갈 맛은 ㅇ..아..닌.........,4,2019.10.27.,오잉또잉
297,사계의시간,엄마랑 싸우고 먹었는데도 맛있더라구요...그정도입니다.. 최고,5,2019.10.26.,무야호
298,사계의시간,레알 맛집!! 유투브 보고 왔는데 가족들 다 잘 드시고 정어덮밥 장어탕 다 맛있어요!! 사장님도 완전 친절하심~~,5,2019.10.23.,장만월사장님
299,사계의시간,장어덮밥이 넘 맛있어요~~~친절한사장님 감사합니다 ㅎㅎ,5,2019.08.28.,션
300,사계의시간,진짜 맛있어요 ㅠㅠ 사장님도 왕친절 해산물 비린맛때문에 잘 못먹는데 다먹었습니다  주차는 좀 힘들긴 한데 ㅠ  가게 뒤에(?)하면 될거같아요  장어가 작다고 서비스로 작은장어한마리 더 주셨어요!,5,2019.08.26.,B
301,사계의시간,너무너무 맛있어요 꼭가보세요 다들,5,2019.08.08.,^^
302,사계의시간,밥위에 잘 볶은 양파와 달짝지근한 조림 장어를 얹은 장어덮밥 맛있습니다. 사장님 복장부터 보면 청결을 철저히  관리하는 가게임을 알 수 있습니다. 흥하시길,5,2019.07.20.,유진선
303,사계의시간,장어구이와 덮밥 진짜진짜 맛있었습니다~^^!! 사장님도 정말 친절하시고 사장님의 하얀 쉐프복이 참 인상적이었습니다~,5,2019.05.26.,SUN
304,사계의시간,진짜 맛있어요♥️♥️♥️ 가격도 착하고 사장님도 친절하시고! 강추,5,2019.05.25.,솔
305,사계의시간,사장님도 친절하고 음식도 맛있어요!,5,2019.05.08.,김태휘
306,사계의시간,조미료를 많이 안쓰시고 자연 그대로의 맛을 추구하시는듯 매우 감명깊었습니다,5,2019.05.02.,Kate
307,사계의시간,착한가격 맛있는 음식~~ 이런 곳이 맛집이쥬 ㅎㅎ,5,2019.03.03.,제주도민
308,사계의시간,맛있는 음식. 친절한 사장님. 깔끔한 내부. 혼밥가능 주차는 약간 힘듬,5,2019.01.15.,항상
309,사계의시간,단촐한 메뉴에 직접 사장님이 요리하는 정성 가득한 한끼. 잘 먹었습니다. 장어덮밥 싫다고 하던 일행도 싹싹 맛있게 먹었네요.,5,2018.12.29.,도담
310,사계의시간,친절한 사장님 깔끔하고 맛있는 음식과 저렴한 가격,5,2018.07.30.,Alonseo🎷
311,사계의시간,,5,2018.04.07.,이현섭
312,중문국수마을,,1,2021.08.11.,오구리슝
313,중문국수마을,고기국수 설렁탕 맛나요. 돈코츠와 돼지국밥 사이어딘가의 진하지는 않은 맛. ,4,2021.08.06.,dtt
314,중문국수마을,"토박이아줌마가 하는식당..친절하시고  보말칼국수,고기국수,몸국 먹어봣는데..우리친정엄마가 끓인거같당.ㅎㅎ맛있네요..제주도토박이 입맛에는   몸국육수도 우러나오고..가게도 넓고..인테리어 분위기가 그닥 좋은편은 아니지만",4,2021.07.06.,ㅇㅇ
315,중문국수마을,매장은 깔끔하나.. 이도 저도 아닌 그냥 그저그런 맛...,2,2021.06.24.,상식종신
316,중문국수마을,내로라 하는 제주도 국수집 다 가봤는데 여기만큼 가성비 좋은곳은 못본것같아요..ㅋㅋㅋㅋㅋㅋㅋ진짜 맛은 여기 못따라옴요,5,2021.05.26.,뚜비
317,중문국수마을,육수도 진하게 우러나오고 고명? 도 잔뜩 올려있어서 잘먹고갑니다,5,2021.05.26.,줍줍
318,중문국수마을,육수도 뽀얗게 담백했고 국수 면도 퍼지지 않고 탱탱하니 맛있었어요 가성비 맛집으로 기억될거 같아요 ㅎㅎ,5,2021.05.26.,종인
319,중문국수마을,친구가 하두 극찬을 하길래 얼떨결에 갔다가 폭풍흡입하고 왔네요. 내 다이어트 ..,5,2021.05.26.,박정훈
320,중문국수마을,보말듬뿍 칼국수 면발도 좋고 국물도 진하네요 아침으로 먹으니 정말 든든했어요,5,2021.05.26.,김민진
321,중문국수마을,육수나 면은 괜찮은데 돼지 잡내가 너무 심해서 고기 다 못 먹고 남기고 나왔습니다. 맛녀석 왔다갔다고 홍보되어 있는데 그정도 아닙니다.. 다른 곳 가세요.,2,2021.05.01.,조진우
322,중문국수마을,그저 그럼.. ,1,2020.10.29.,JB
323,중문국수마을,맛없음 고기국수 2점 톳보말전복칼국수 1점  걍 딴데가세요,2,2020.07.22.,꼬마버스안타요
324,중문국수마을,맛이 없어요........,1,2020.06.27.,지느러미
325,중문국수마을,반찬부터 메인디쉬까지 전부 깔끔하여 위생상태가 좋음을 한번에 눈치챌 수 있음. 가격도 너무 착함.. 전복 두마리 들어간 보말칼국수가 8천원이라는게 말이안됨 ㅋㅋ 심지어 맛도 엄청 있음. 최고의 식당이라 칭해도 부족함 없으며  시골에서 할머니가 차려주신 밥상을 먹는듯 하여 사장님께 감사함 마저 느낄 정도였음,5,2020.05.31.,뒝줴
326,중문국수마을,댓글들이 박해서 고민했는데 제 기준엔 평타입니다~ 먹을만하네여ㅎㅎ,4,2019.12.29.,hyur
327,중문국수마을,몸국 고기국수 맛있게 잘 먹었습니다. 김치까지 맛있음ㅠ,5,2019.11.28.,🐋
328,중문국수마을,별 1개 안 주고는 평가를 할 수 없나요? 아무래도 수두리 폐점 후 갈 곳 없는 사람들이나 아무것도 모르고 고기국수니까 중간은 가겠지 하는 관광객 상대로 돈 벌라고 차린 식당 같은데... 이런 음식에 8천원 받고 맘 편하신가요. 고기 누린내 대박 나는 국물에 떼와서 끓여파는 면 성의없는 반찬... 김가루 뿌려주면 맛 없음이 감춰질 줄 아십니까? 블로그 리뷰...,1,2019.09.03.,레몬마들렌🍋
329,중문국수마을,너무 맛이 아쉽습니다. 밍밍해요.,1,2019.08.17.,에어필립
330,중문국수마을,고기국수~보말칼국수~전복죽~맛있었구요~ 식당 깔끔하구요 갈치구이 먹으러 갔는데~갈치가 없다해서 아쉬웠네요ㅠㅠ  가기전에 있는지 꼭확인하고 가야할듯요~^^;;,4,2019.02.04.,히딩코
331,촌놈숯불구이,친절함  음식이 깔끔 ,5,2020.10.30.,김경석
332,촌놈숯불구이,꼼장어에 양념갈비 맛좋았어요!!,5,2020.09.04.,김정운
333,미소녀,점심에 몰려오는 손님을 소화 못시켜요. 테이블 하나도 안치워져있고 사장님은 주방에만 있어서 누가 오는지 나가는지도 모르시네요.,1,2021.10.10.,성산리주민
334,미소녀,,1,2021.09.29.,choyh0104
335,미소녀,깔끔하고 군더더기 없는 맛과 인테리어,5,2021.08.13.,IliIiillIiilll
336,미소녀,가게도 예쁘고 주인 할아버지분도 좋으세요 꼭 드셔보세요 맛있어요,5,2021.07.20.,후니
337,미소녀,가게가 깔끔하고 김밥 맛있어요,5,2021.07.16.,종이책
338,미소녀,"오늘 늦은 아침 겸 점심을(사실은 첫끼니) 먹으려고 숙소 근처에서 식당을 찾다가 우연히 들어가게 되었는데, 브레이크타임을 30분 남겨두고 가서보니 홀에는 손님이 없어서 처음엔 가게문이 닫힌 줄 알았죠. 식사가 가능할지도 불투명했으나 사장님께서는 흔쾌히 한끼를 만들어줬어요. 미소녀김밥이랑 김치국수를 먹는데, 집에서 엄마가 싸주던 김밥처럼 넘 정겨웠어요. 정말...",5,2021.06.05.,Arrête
339,미소녀,"이름만 봤을땐 개념없는 젊은이들의 가게인가 했는데 의외로 연세 있으신 부부로 추정되는 분들이 계셨고, 엄마가 만들어준 것 같은 맛있는 비빔국수와 김밥을 먹을 수 있었다",4,2021.05.31.,sleey
340,미소녀,Most yummy korean food ever ❤!!!!,5,2021.05.29.,혜린
341,미소녀,건물 외부 보고 기대 많이하고 들어갔는데 내부도 아기자기하게 예쁘네요. 반면에 김밥과 국수 맛은 보통인것 같네요.,3,2021.05.04.,taehuny
342,미소녀,"성산에서 제일 맛있는 김밥집! 오는정김밥 갈 필요가 없네요 ㅎㅎ 여기를 왜 이제야 알았는지 ㅎㅎ 딱히 맛있는 김밥집이 없어서, 김밥 먹고 싶으면 재료사다가 만들어 먹었는데 이제는 김밥 먹고 싶으면 미소녀 가면 되겠네요 :-)",5,2021.02.02.,🌙
343,미소녀,국수집아닌줄알았던 인테리어ㅎㅎ 깨끗해서좋았어요~ 국수는 쏘쏘구용 김밥이 맛있었어용 처음 맛보는 김밥맛!,4,2021.01.24.,J♡
344,미소녀,데이빗 린치의 영화 블루벨벳 같은 곳. 노부부께서 하시고 맛도 좋네요. 국수 양이 매우 적어 별 2개 빼게되었네요. 탁구동호회 모집 광고가 인상적임.,3,2020.10.10.,노원아빠
345,미소녀,김밥 넘 맛잇어용!!!,4,2020.09.22.,냠
346,미소녀,맛있어요 ~ 깔끔하고 좋네요 ㅎ,5,2020.09.08.,S T E L L A
347,미소녀,,3,2020.08.25.,김도야지
348,미소녀,간단하게 묵기 죠아용!,4,2020.07.17.,하히로
349,미소녀,일반김밥 완전맛있음 올레길 걸을때 꼭 포장해서 가면서 드세요,5,2020.05.13.,비케이
350,미소녀,맛납니다. 김밥보다는 국수가 월등히 맛나요. 국수는 쫄깃한게 한번쯤은 들러서 먹을 가치가 있습니다. ,5,2020.05.11.,포시즌스
351,미소녀,김치국수와 김밥 조합이 여행날 아침을 든든하게 채워주네요. 음식맛도 좋아요~ 꼭 가보세요 식당 인테리어도 넘 이쁨!,5,2020.05.02.,봄랑이
352,미소녀,맛있기도 하지만 정성이 들어간 느낌을 주는 김밥,5,2020.03.23.,🤔
353,미소녀,"김밥 맛있고, 김치국수 깔끔한 맛이고, 인테리어 아주 예뻐요. 여행중 간단한 아침 하기에 좋은 곳입니다.",5,2020.03.15.,제주
