,place_name,comment,rating,date,userid
420,센트로,기대없으 갔었는데 아주 맛나게 잘먹었습니다 가격도 착해서 더더욱 만족!,5,2021.02.12.,Untitled
421,센트로,ㅜㅜ최고예요...나만알고싶다,5,2021.01.29.,소금
422,센트로,너무 맛있어요.. 부모님도 너무 좋아하셨어요 특히 스테이크랑 뇨끼 짱맛!! 커피도 짱맛!!!!!,5,2020.12.05.,덴버
423,센트로,맛도 좋고 공간도 좋고 편안하고 기분 좋게 식사할 수 있었어요. ,5,2020.11.10.,Roastbook
424,센트로,정말 정말 정말 맛있었습니다.  오고 오고 또 오고 싶습니다.  왜 이 말을 쉐프님께 직접 못했는지 후회가 됩니다. 보고 계신가요? 감사했습니다. ,5,2020.10.21.,김선혁
425,센트로,맛있어요. 후식으로 먹었던 바질샤베트 잊지 못 해요.. 식전빵에 설레고 메인에 감동했는데 디저트까지 환상적입니다.,5,2020.10.20.,와우
426,센트로,"제주 뚜벅이 만렙이라 위치는 별 상관 없었음. 주차공간이 협소해보임. 안에 테이블 7개정도 있음. 예약은 dm으로 해도 당일예약까지 받으시니 안전빵으로 예약하는게 나을듯. 혼자 왔다...  개인적으로 간이 센 걸 별로 안좋아함. 샐러드도 소스를 찍먹해먹는 편이라 식전빵, 샐러드, 파스타가 전부 짜게. 파스타는 비스크 오일파스타인가 시켰는데 새우 크기가 작은...",4,2020.09.23.,장형원
427,센트로,친절하고 가게 예쁘고 제주 물가대비 가격이 괜찮다. 식전빵과 바질샤베트가 존맛탱,3,2020.08.13.,먹부림
428,센트로,엄청나게 맛있다고는 할 수 없지만 분위나 인테리어가 아기자기 하고 이쁘다. 제주도 와서 가끔 분위기 낼 때 좋아 보인다. 식전 빵과 바질 샤베트가 일품이다.,3,2020.08.13.,Jay
429,센트로,맛있어요!! 뇨끼 라자냐 바질샤베트♡,5,2020.07.25.,도
430,센트로,사장님 친절하세요,3,2020.07.19.,셈셈
431,센트로,나만 알고 시푸다 언제나 맛있고 기분좋은곳 육지는 왜 이런곳없는거냐구요오오오,5,2020.07.13.,미르
432,센트로,맛은 있지만 ‘우와 인생맛집이다!’까지는 아닌듯 사장님 너무 친절하시고 식후 나오는 바질샤베트(?)는 핵맛!  입 안에 공기청정기 틀어놓은 느낌,3,2020.06.27.,방구토마토
433,센트로,오일파스다 짜서 남김,2,2020.06.15.,허리허리
434,센트로,막 완성도 높은 파스타를 기대하고 가면 안됨 그러나 서귀포에서 가장 괜찮은 파스타,4,2020.06.12.,막가파
435,센트로,오일파스타 맛있어용 ㅠ 여태까지 네번갔는데 네번 다 오일파스타는 꼭 시켜먹었어요,5,2020.06.09.,찌니와이프
436,센트로,우연히 찾은 곳 깔끔하고 상큼하고 너무 맛났어요 후식도 짱 만나서 먹다보니 사진을 못찍었네요 대박나세요 강추 합니다 ,5,2020.05.16.,김명옥
437,센트로,맛있어요,5,2020.05.10.,수영
438,센트로,일부러 일주일전에 예약해서 갔지만 구석지 옆에보고 먹어야하는 자리로 안내해주셔서 좀 당황햇어요.. ㅠ  그치만 음식이나 분위기가 너무 좋았습니다!,4,2020.04.21.,염
439,센트로,제주도 신혼여행 와서 부랴부랴 검색해서 왔다가 생각보다 좋은 가게 분위기에 놀라고 맛에 또 놀랍니다. 진짜 맛있어요 특히 마지막 후식 샤베트? 진짜 평생먹은 후식 중 젤 맛있었고 파스타도 진짜 고급스럽게 맛났어요. 가게가 아담해서 성수기때는 예약없으면 못먹을거 같아요! 무튼 짱맛 잘먹고갑니다 셰프님두분다 멋집니다  ,5,2020.04.08.,지환
440,센트로,전체적으로 좀 짰고 오일파스타는 입맛에 안 맞아서 아쉬운 부분도 있었지만 후식이 너무 맛있네요. 젠틀하세요~,3,2020.03.08.,맛있고비싼건괜찮지만맛없고비싸면혼나야해
441,센트로,살짝 아쉬운.. 가게 느낌은 좋아요 ^^,3,2020.03.03.,하귀리안
442,센트로,목욜6시40분도착했는데 빈자리있었지만 식사못했어요 예약차있다고 해서.. 꼭 예약후 가시길,3,2020.02.22.,냥덕후
443,센트로,맛도 맛이지만 너무 친절하시고 예약하고 갈 수 있어서 좋아요.  디저트로 나오는 샤베트가 입가심용으로 딱이어서 기억에 남아요.,5,2020.01.02.,꼬부기
444,센트로,알리오 올리오 먹었습니다 대단히 맛있습니다.. 제주에서 먹은 파스타집중에 제일 잘합니다 진짜,5,2019.12.14.,1P
445,센트로,후식 미쳤어요 최고예요,5,2019.11.17.,😡
446,센트로,집앞에 있으면 좋겠어요,5,2019.11.17.,☹️
447,센트로,호텔 주변 맛집보다 발견한 보물~~진짜 인생 파스타입니다. 원래 크림 베이스 좋아하는데 비쥬얼에 끌려 바질 오일 파스타 시켜봤어요.오일 파스타 이렇게 맛있게 호로록 먹은 거 첨이이에요 뭐든게 적당하여 완벽한 조화를 이룬 느낌!! 그리고 부채살 리조또도 너무 맛났어요~후식도 좋았고...완벽한 식사! 엄마도 매우 맛있게 잘드심. 라자냐도 맛난곳 못찾았는데 여기...,5,2019.09.02.,JJUNGDA
448,센트로,분위기는 좋은데 맛은??,3,2019.08.29.,유리청이쥬니
449,센트로,라자냐가 정말 맛있었어요 바질페스토 파스타도 맛있게 먹었어요 조금 짭쪼롬했지만 전 짭쪼롬한거 좋아해서 좋았습니다~! 다음에 간다면 또 라자냐를 먹고싶어요 ,5,2019.08.11.,냠냠
450,센트로,제 입맛에는  짜더라고요.  후식 으로 나온  바질 샤벳  한표  .  너무  친절하셔요.,3,2019.07.19.,S
451,센트로,오일파스타랑 비스크 맛있어요. 샐러드도 맛있긴 했는데 드레싱이 너~무 많아서 야채가 푹 절여진 느낌이 좀 아쉬웠어오. ,4,2019.06.19.,neee
452,센트로,라자냐랑 파스타 먹었는데 후식 바질샤베트까지 왼벽합니다 ,5,2019.02.16.,ㄱㅅ
453,센트로,샐러드 안좋아하는데 여기서 완전 맛있게 먹었어여!! 크림브륄레도 죤맛탱^ㅠ^,5,2019.02.13.,장인영
454,센트로,맛이 이럴 수 있다라는 것을 느끼게 해준 센트로 정말 맛있어요 살짝 찾기 힘들었지만 맛도 서비스도 강추 합니다 나의 미각을 즐겁게 세롭게 해준  맛있는 곳*^^*,5,2018.09.16.,맛있는것 먹고 싶은 나*^^*
455,도우미식당,,5,2021.07.22.,오상엽
456,도우미식당,"2021 봄,현재 도민만 받고 있어요. 관광객은  코로나 끝난후에 오세요.맛집보장 합니다.찐도민 맛집,.자꾸 알려지면 않되는데.....",4,2021.05.18.,Jejudam Director
457,도우미식당,코로나 여파로 도민 받고 있지만 정말 맛있습니다!! 일단 너무 친절하세요..! 연탄입니다!,5,2020.10.24.,20대 도민
458,도우미식당,"고기도,반찬도 너무맛있었고,저녁이라 더 운치있었던곳이었어요       다음엔 애들이랑 같이 또 가볼려구요^^사장님도 정말 친절 하세요  ",5,2019.12.28.,이현지
459,따라비가든,,5,2019.11.22.,별도봉
460,따라비가든,가시리에서 우연찮게 찾다가 발견한 맛집이었습니다 잘먹었습니다! 번창하십시요,5,2019.11.19.,박사장
461,따라비가든,,1,2019.07.20.,용가리
462,따라비가든,오! 지나가 그냥 들렀는데 이득!! 삼계탕 맛있음!!! 오오오!!!,5,2018.07.17.,제주도민준
463,동성수산횟집,결혼식 피로연 확진자 다녀간곳,1,2021.10.14.,장도검
464,동성수산횟집,관광객 상대 사기가 주 수입인지 댓글도 현지식당 5점 관광객 1점 3년전부터 왔다갔다 하는 걸 못 보고 식사한 잘못인 것 같습니다 식은 고구마튀김에 회 종류별로 한점씩 간 이상한 자리물회 밑반찬은 소금 설탕 ㅡ.ㅡ 누룽지에 매운탕까지 한 입 먹고 도저히 아닌 것 같아서 중국집 먹으러 갑니다 먹을 걸로 하루를 점쳐보는 시도 하지 말고 맛있는 거 많으니까 다른...,1,2021.08.14.,맛있으면짖는개
465,동성수산횟집,,1,2021.05.19.,ぼみ
466,동성수산횟집,회정식 주문했는데 맛 종류 양 가격 모두 대만족입니다.,5,2021.04.09.,고놀드
467,동성수산횟집,여기 물회만큼 진짜 맛있는 물회 먹어본적이 없음 서울에서 맨날 국물 시기만한 물회먹다가 여기서 먹으니 완전 다른맛임 밑반찬도 많이나오고 다 맛있네요 굳굳굳,5,2021.03.15.,Sung
468,동성수산횟집,회덮밥이랑 지리가 진짜 맛있음 물회도 맛있다는데 다시한번 방문해서 먹어봐야겠네요 직원들도 친절해서 좋아요,5,2021.03.11.,$ 로빈 $
469,동성수산횟집,"제주시에서 화물로 대방어 받았어요 가격, 맛 최고입니다 물론 신신한상태로 받았구요~ 잘먹었습니다ㅎㅎㅎ",5,2020.12.21.,이든
470,동성수산횟집,전화로는 대방어 있다고 하셔놓고 멀리서 찾아갔더니 왜 대방어는 없다고 하셔요....ㅜㅜ,1,2020.11.11.,JMT
471,동성수산횟집,1점도 아깝습니다.. 손님이 많아서 그런지 청결이나 서비스가 엉망네요..,1,2020.11.08.,나그네
472,동성수산횟집,"와글와글 손님, 일하시는분 모두 바빠보임 서빙하시는분 한분도 마스크 안함. 멀리서 일부러 왔지만 아이들 생각해서 그냥 나옴..",1,2020.08.21.,태탱구리
473,동성수산횟집,"자리돔은 5월이 제철이고 장마지나면 뼈가 으세져서 호불호가 있어서 한치물회를 시켰음  근데 이집이 믿음이가는게 ""한치가 생물이 아니고 냉동밖에 없는데 괜찮으시겠어요?"" 하더라.. 와.. 진짜 진솔하게 장사하시는구나 느낌 괜찮다고 달라했음  물회가 고추장베이스가 아니고 된장베이스라 내륙인은 좀 심심하다 느낄수 있는데 색달라 맛있게 잘먹음  기본찬이 다양함 자...",4,2020.08.04.,레프트훅(40대직딩입맛.내돈내산)
474,동성수산횟집,제주 관광객인데 최고입니다. 현지인이오는 식당,5,2020.07.17.,123
475,동성수산횟집,가성비 최고. 밑반찬까지 정말 다 맛있는곳,5,2020.05.06.,덕덕
476,동성수산횟집,"가성비 높은 식당.   하나 하나의 퀄리티가 높진 않으나 준수한 수준이며 다양한 메뉴가 푸짐하게 나오며 가격도 훌륭.   어른 6명, 초등 4, 중등 1명이 중자 3상 시켰는데 푸짐.   중자 모듬회 한상 10만원",4,2020.05.05.,김지훈(Jimmy Kim)
477,동성수산횟집,오우~~~~ 잘 나옵니다,5,2020.04.03.,쾌미
478,동성수산횟집,현지인 추천 맛집!! 물회 따봉  밑반찬에 밥두공기 순삭했어요 !! ,5,2020.03.28.,소립자
479,동성수산횟집,제주도에서 먹어본 식당중에 젤 가성비 좋네요 직원들도 친절하고 음식맛도 좋아서 친구들한테도 추천해줬어요,5,2020.03.27.,마스크잘쓰기
480,동성수산횟집,"제주도에서 유일하게 실패한 최악의 식당. 음식이 너무 부실하게 나오는것 같다 싶어서 핸드폰으로 최근 블로그에 올라온 사진과 비교해보니 너무 차이가 큼. 실수인가 해서 알바생한테 얘기했더니 당황하며 못알아듣는척하고 사장님 불러옴. 사장님 한다는 소리가 밑반찬이 항상 똑같이 나갈수 없다고 함. 당연히 그럴 순 있겠다 생각했지만 전복,연어,세꼬시외 덜나온 반찬은...",1,2019.11.05.,안승원
481,동성수산횟집,최악의 음식! 최악의 서비스! 평생 다녀본 식당중 최악!! 음식도 다짜고 회가 맛없다는걸 이집에서 알았다. 직원들은 불러도 안오고 한국말도 못알아듣는 직원까지 정말 최악 별하나도 아깝다...다신안간다 퉤퉤..,1,2019.11.03.,ㄷㄷㄷ
482,동성수산횟집,갈칫국. 자리물회. 정말 맛있고 특히 나오는 반찬들과 수육 최고에요~중문쪽 유명한 집보다 맛남,5,2019.06.18.,🔥khlee
483,동성수산횟집,가성비  친절도 모두 만족 합니다.,4,2019.01.18.,김현
484,동성수산횟집,소개로 갔으나 생각보다 많이 모자란듯,2,2019.01.10.,한심
485,동성수산횟집,현지인 추천 받아 갔던 집. 정말 맛있고 무엇보다 직원분들이 너무 친절하셔서 좋았어요 굿굿!!,5,2018.12.10.,paul
486,동성수산횟집,회덮밥&지리탕 회도 듬뿍~ 지리는 미역도 들어있어서 시원하니~ 좋다!  반찬도 잘나옴!  고구마튀김도 맛있다~ ,4,2018.04.13.,Na wi_U
487,동성수산횟집,넘 맛있었어요~^^* ,5,2018.03.26.,핸드메이드DIY ♡한땀쏘잉♡
488,동성수산횟집,,5,2018.02.18.,justice
489,동성수산횟집,신선하고 양이많다,4,2016.11.08.,김지형
490,푸줏간쌀롱,손님이 없어..걱정 했는데.. 대박 .. 진정 제주오겹을 보다.. 일때문에 제주 오는데 .. 또 와야 겠다는 동반자들 ㅎㅎ 총각사장님은 총각일까? ? ㅎㅎ,5,2021.10.12.,아침
491,푸줏간쌀롱,"고기질이 완전 굿이에요! 가성비 짱! 메밀국수 먹고 싶었는데 안된다고 해서 차선택으로 먹어본 쫄면, 맛있어요! (단, 소스가 조금 달라서 호불호가 갈릴수 있어요. 전 호!!) 공기밥 시키면 나오는 된장찌개가 살짝 얼큰해서 돼지고기랑 잘 어울려요. ",5,2021.06.03.,miso
492,푸줏간쌀롱,생고기도 맛있는데 양념이 대박이네요!! 좌식룸이있어서 가족이나 단체모임하기도 좋아요!,5,2021.06.02.,권준오
493,이루후제,맛은 분명히 있는데 가격이 좀 비쌈.. 짬뽕이 특히나 맛있음..,5,2021.10.07.,전설의 냥집사
494,이루후제,"쇠소깍에서 한적한 이 곳 위치도 좋은데 음식 맛도 최고, 주인장 어른의 인심과 서비스도 최최고... 라이딩하면서 항상 들립니다. 강추....",5,2021.10.03.,"나무한그루, 일"
495,이루후제,,5,2021.08.28.,이주호
496,이루후제,,5,2021.08.11.,오구리슝
497,이루후제,오래 기다린 보람이 있네요. ,5,2021.07.05.,물랭
498,이루후제,3년전 아들과 자전거 일주를 하다가 들러서 점심 먹은곳이었습니다 너무 맛있게 잘먹고 일출봉까지 갔는데 아들 핸드폰을 두고온 것이 생각나서 전화하니 사장님이 차타고 일출봉까지 가져다 주셨습니다 이번이 제주도 갈때 또 갈려고 검색하니 휴업중이라 나오네요 아쉬워요,5,2021.04.22.,나성
499,이루후제,탕수육 정말..최고입니다..  짜장도 정말..최고..,5,2020.12.13.,혀니
500,이루후제,특별히 맛있지도 맛없지도 않습니다. 조금 비싸구요,3,2020.11.16.,제주갈쿠리
501,이루후제,지인 추천으로 찾았습니다. 넓은 공간에 관광식당처럼 형성된 홀이었습니다.  어디서 홍보업체가 일하는중인듯? 사진을 엄청 찍어대고있어서 부산스러웠습니다.  홀 응대는 어색했고(?) 뭔가 친절한듯 불안한? 느낌이었디만 음식이 만족스러우면 크게 걱정없을듯했습니다.  흑돼지불고기(이거를 인지해야함)짬뽕을 시켰습니다. 그냥 흑돼지짬봉으로 육짬뽕생각하고 시켰는데 고기...,2,2020.11.04.,통
502,이루후제,"짜장면, 짬뽕, 볶음밥, 탕수육 시켰는데 모두 만족!! 사장님도 친절하시고, 시설도 깨끗하고, 맛있게 잘 먹고가요~",5,2020.08.28.,여행자
503,이루후제,맛은 있는데 다소 비싸다는 느낌이 듬,4,2020.07.05.,Fidel
504,이루후제,애플망고마요새우가 아주 맛있어요! 새우가 엄청 탱글하고 꼬리도 없어서 먹기 편해요 면이 안땡겨서 짜장밥으로 시켰는데 소스도 맛있고 밥이 엄청 꽉찬밥이에요 든든쓰 짬뽕도 칼칼하고 맛있어요! 분위기가 아주 평화로웠어요 3시부터 5시까지 브레이크타임이 있어요! 참고하셔요,4,2020.06.21.,눈온날
505,이루후제,사징이 바꾼듯합니다! 짬뽕맛이 달이짐니라~,3,2020.05.29.,느루
506,이루후제,"추가주문 하려고 했는데 홀에 안계시길래 카운터까지 갔더니 ""잠깐만""하고 반말하시고 들어가는ㅋㅋㅋ 어르신이라서 그러려니 했는데 3분정도 안나오시길래 포기. 맛은 많이 달다. 서비스에 매우 실망하고 나옴",1,2020.05.17.,제주도미닉
507,이루후제,특별할건 없고 김치가 맛있네요 ㅎ 김치만 두접시먹었어요 음식들은 깔끔하고 좋으나 맛은 평범해요,3,2020.03.24.,강블리
508,이루후제,"친절하시고 맛도 좋았음. 평소 먹던 칼칼하고 매운 짬뽕은 아니고 불고기가 들어가서 그런지 달달함. 찹쌀탕수육 같았고, 맛있었음",4,2020.02.24.,하얀빛의색
509,이루후제,주변 식당들이 다 문을 닫아서 카카오맵 후기 보고 저녁 먹으러 갔는데 역시 실패하지 않았어요...고기맛 가득한 짬뽕과 깔끔한 탕수육이었습니다:) ,5,2020.02.01.,범고래
510,이루후제,크림 있는줄 알고갔는데 메뉴가 바껴서 없어졌더라구요  대신 짜장면 짬뽕 시켜먹었는데 둘다 맛이 괜찮았어요  사장님도 친절하심 주차편함 ,5,2019.12.01.,햇님이
511,이루후제,흑돼지수제돈까스시키면 같이 나오는 샐러드만 단품메뉴로 내주시면안될까요 너무맛있네요 많이먹고싶어서요^^ 백년초탕수육 짬뽕 다 맛있어요,5,2019.10.19.,🍊
512,이루후제,사장님도 너무 친절하시고 맛있었어요~ 음식이 다 착한맛이에요ㅎㅎ  장사를 하면 이렇게 해야겠다 라는 생각이 들 정도로 청결했고 곳곳에 손님을 생각하는 배려심이 묻어있는 식당이였습니다  :),5,2019.08.20.,최연준
513,이루후제,짬뽕은 맛있는데 짜장면은 무난해요. 탕수육도 괜찮음.,4,2019.08.12.,sibasaba
514,이루후제,수요일 휴무인데.. 카카오맵에서 영업중이라고 나와서 낚였네여.. 수요일 휴무입니다.,3,2018.10.03.,은지@탱굴탱굴
515,이루후제,솔직히 짬뽕 개노맛이에요 돈까스는 먹을만한데 짬뽕이 다 말아먹어요 ,1,2018.08.18.,lIllIlIilIIlIIIllI
516,이루후제,음식이 자극적이지 않고  맛이 깔끔해여 ,5,2018.07.13.,이수민
517,이루후제,샐러드가 맛있음,4,2018.02.26.,고길동
518,이루후제,"안 자극적인데, 맛있어요. ‘착한 맛’ 이라고 표현 하고 싶어요. 하안거 짬뽕, 볶음밥, 탕수육 이렇게 세 가지 메뉴를 먹었는데, 모두 다 맛있습니다. 입이 즐거운 식사였어요. ",5,2017.12.28.,김진욱
519,이루후제,짬뽕,4,2017.11.24.,맛집탐방
520,이루후제,"맵지 않은  짬뽕,찹쌀 탕수육,고기가두툼한  돈가스, 아쉬운 크림면",4,2017.10.20.,S
521,이루후제,조미료 안쓰는 음식 좋네요^^,5,2017.10.05.,병길
522,한우리순대,,5,2021.10.01.,노포탐방대장
523,제주해조네보말성게전문점,보말죽 아침으로 딱이였어요! ,4,2021.10.18.,빈츠
524,제주해조네보말성게전문점,가게도 작고 아담한곳인데  아침일찍하는곳 찾다가 가봤는데 그냥 그랬습니다  ,2,2021.10.16.,여행자
525,제주해조네보말성게전문점,작년에 못막고 간 보말칼국수 이제는 엄마 뱃 속 에서 나와 엄마 아빠와 함께 식사했어요  성게비빔밥 보말칼국수 핵 맛   ,5,2021.10.14.,Kangmin Kim 김강민
526,제주해조네보말성게전문점,나오는 속도도 넘 빠르고 친절하시네요 맛집입니다^^,5,2021.10.11.,최악만판다
527,제주해조네보말성게전문점,"제주 마지막날 아침으로 먹었는데 제일 실망.. 리뷰이벤트 하는곳은 역시 믿거해야함 진한 국물을 생각했는데 그냥 들깨미역국같은 느낌이였고 자꾸 보말껍질?이 나와서 먹기가 불편했음 가족들끼리 가서 종류별로 다 시켰는데 거의 남겼네여.. 글구 가격도 비쌈(이미 다른곳 보말칼국수, 보말죽 많이 먹어본 사람으로서 얘기함)",1,2021.10.11.,남들은 속지 마시길
528,제주해조네보말성게전문점,해장 잘하고 갑니다 반찬도 정갈하구 맛있어용,5,2021.10.09.,01
529,제주해조네보말성게전문점,해조네 보말 성게 식당이에요. 성게비빔밥이랑 보말죽 주문했고 둘 다 담백하고 맛있습니다!!!! 오후2시쯤 왔는데도 사람이 꽤 많아요. 주차는 갓길에!,5,2021.10.08.,최아영
530,제주해조네보말성게전문점,"보말수제비+성게칼국수 시켰어요   보말수제비는 고소한 바다향 짱짱이구~ 성게칼국수는 거기에 짭짤함이 조금 더해진 맛!! 밑반찬도 맛있어요 ㅎㅎ  친절하게 음식나오기 전까지 마스크 착용 당부해주셔서 마음도 편안했구, 강아지 있으신 분들은 가게 바깥 자리에 앉으실 수 있대용  재방문의사 100%~!!",5,2021.10.07.,😍
531,제주해조네보말성게전문점,성게비빔밥에 성게추가(보말수제비 나와요) 보말죽 먹었습니다!! 넘나 맛있게 라스트 오더 햇어요 ㅎㅎ,4,2021.10.04.,맛집탐방러
532,제주해조네보말성게전문점,아침마다와서 먹었어요 맛도있고 속도 편안하고 담백한 식사 추천드립니다,5,2021.10.04.,안홍준
533,제주해조네보말성게전문점,보말이랑 성게알이 많이들었어요~맛있어요!!,5,2021.09.28.,Chansol
534,제주해조네보말성게전문점,1인상으로 주셔서 너무 좋았는데 맛보기도 전에 ㅜㅜ  보말칼국수가 그냥 맑은국물처럼보여서  놀랐어요 한입 맛봤을때도 역시나 맹탕같은느낌? 진한맛을기대하고 갔는데 너무 아쉬웠어요,1,2021.09.27.,통통통
535,제주해조네보말성게전문점,"보말칼국수, 보말수제비 같이 나온 반찬들도  맛있네요",5,2021.09.23.,롱이
536,제주해조네보말성게전문점,"보말죽은 안먹어본거라 시켜서 먹어봤고, 고등어 구이가 말이 많아 시켜봤습니다. 보말죽은 새로 접한 죽. 누구든 생각하는 그 죽맛 보말이 들어갔을뿐. 안먹어봤으면 저 처럼 경험상 드시면 좋을듯. 맛있어요. 아침식사로 가는거 추천. 죽이다 보니 부담 없습니다. 고등어 구이. 고등어 실해요. 소금 잘 뿌리십니다. 간이 짭쪼름 하니 밥하고 먹기 딱 좋은 간입니다....",4,2021.09.16.,스미스미스
537,제주해조네보말성게전문점,아침식사로 왔는데 너무 맛있어요 추천합니다!!,5,2021.09.16.,랄라
538,제주해조네보말성게전문점,왜평점이 높은줄 알겠네요 반찬도 다 맛나요,5,2021.09.13.,ㅡ
539,제주해조네보말성게전문점,"가게 내부도 너무이쁘고 성게미역국, 보말칼국수 먹었는데 비리지도않고 너무맛있게먹었어요!!  다음에또오고싶은맛!!",5,2021.09.09.,민지
540,제주해조네보말성게전문점,"보말죽, 보말수제비 맛있어요 ",5,2021.09.07.,BB
541,제주해조네보말성게전문점,"제주도 동쪽올 때마다 오는 곳입니다. 개인적으로는 아침메뉴로 강추합니다!!   메뉴는 보말칼국수, 보말죽 , 보말미역국 추천해요!",5,2021.09.05.,정우형
542,제주해조네보말성게전문점,마싯어여 카카오맵 리뷰쓰면 얼음삼다수 줌,3,2021.09.03.,ㅡ
543,제주해조네보말성게전문점,보말이 미역국에도 굴러다니고 죽에도 굴러다니고…고등어도 너무맛있게잘먹었습니다. 추천.,5,2021.09.02.,맹근영
544,제주해조네보말성게전문점,보말칼국수 맛있어요:)bb,5,2021.08.31.,핫플러
545,제주해조네보말성게전문점,정말 맛있습니다.,5,2021.08.30.,허문영
546,제주해조네보말성게전문점,"보말죽, 성게비빔밥 먹었는데 너무 맛있어요. 또 오고싶네요",5,2021.08.30.,어준규
547,제주해조네보말성게전문점,"제주에서만 먹을 수 있는 미역국의 맛, 옥돔의맛 근데 성게비빔밥은 뭔가심심했음",4,2021.08.30.,이석범
548,제주해조네보말성게전문점,아침 해장은 무조건 여기! 후회 안해용,5,2021.08.28.,닮
549,제주해조네보말성게전문점,Jmt,5,2021.08.24.,맛집에진심인편
550,제주해조네보말성게전문점,이시국에 1인상으로 줘서 좋음. 공간이 좁고 가격대비 재료가 부실한 느낌. 줄서서 먹진 않을것 같네요. ,3,2021.08.24.,Pitt
551,제주해조네보말성게전문점,성게칼국수 보말수제비 보말죽 집사람이랑 4세 7세 공주님 모시고 맛나게 먹었어요! ^^,4,2021.08.23.,쏘~~! ^^v
552,제주해조네보말성게전문점,작년에도 들리고 생각나서 올해도 들린 곳  성게비빔밥 너무 맛있어요 특히 보말미역국도 꿋꿋,5,2021.08.23.,ybn
553,제주해조네보말성게전문점,"The last day of JeJu trip. We ate the meal here, which is well known place for sea-Urchin and 보말..( I couldn't find the words in English :",) the taste of those two sea food can makes you hard to eat b...,4,2021.08.20.
554,제주해조네보말성게전문점,"애기먹을 수있게 식기와 접시도 준비되어있고, 고소한 보말죽과 칼국수 짱입니다. 그리고 귀여운 고양이까지♡",5,2021.08.17.,김현민
555,제주해조네보말성게전문점,맛있어요!! 부모님 모시고 갔는데 만족하시고 맛있다고 하시고 웨이팅이 전혀 아깝지 않은 맛!  ,5,2021.08.16.,ㅎㅎ
556,제주해조네보말성게전문점,넘 맛있어용! 보말도 많이 들어가있어서 좋아용,5,2021.08.16.,갬
557,제주해조네보말성게전문점,맛 친절 양 다 그저 그래요..,3,2021.08.14.,sukakao
558,제주해조네보말성게전문점,제주도 새벽비행기 타고오면 제일 먼저 들러서 밥먹고 여행 시작하는 곳  그 만큼 맛있고 신선하고 건강한 맛 입니다.  강추^^,5,2021.08.13.,미식가
559,제주해조네보말성게전문점,맛있어요!!,5,2021.08.10.,맹방
560,제주해조네보말성게전문점,"보말미역국이 맛있어요! 그리고, 반찬이 깔끔해요~",5,2021.08.09.,김성환
561,제주해조네보말성게전문점,친절하시고 양 많고 고소하니 맛 좋습니다. 돌집으로 되어 있는 마을에 있어 제주스러운 한끼 드실 수 있어요ㅎ,4,2021.08.08.,폴
562,제주해조네보말성게전문점,"고등어 1마리, 미역국도 너무 커서 포식할 수 있어요 반찬도 정갈, 깔끔하고 맛은 최고입니다 고등어 촉촉하고 바삭하고  미역국은 해산물 싫어하는 아들인데 엄청 잘 먹네요ㅗ ",5,2021.08.05.,제주홀릭
563,제주해조네보말성게전문점,진짜 맛있어요!!!! 다시 또오고싶어요,5,2021.08.03.,황인선
564,제주해조네보말성게전문점,제주도에서 여기성게미역국이 제일 맛있어요~ 원래 알던 맛집이 이제 유명한 맛집이 되어버렸네요 ㅠㅠ 그래도 맛있습니다! ㅎ◡̈ ,5,2021.07.31.,JYP
565,제주해조네보말성게전문점,숙소 근처 맛집 찾다가 도민분 추천 받아서 갔는데 고등어도 횟집에서 먹는거보다 훨씬 크고 맛있었어용 ,5,2021.07.31.,정은지
566,제주해조네보말성게전문점,"별점이 높아 50분 넘게 차를 가지고 찾아갔습니다. 성게비빔밥과 보말칼국수를 시켰었고, 점심 시간이라 웨이팅은 좀 있었습니다. 젊으신 남자 직원분은 말투가 좀 공격적인 짜증내는 말투여서 교육이 필요할 것 같았습니다. 가게를 안내하거나 사람들이 뭐를 물어보면 좀 짜증내는 성내는 말투로 답하네요. 성게비빔밥은 해당 가격에 비하면 굳이 찾아가서 먹을 정도는 아니...",4,2021.07.30.,KSC
567,제주해조네보말성게전문점,제주올때마다 오는 곳!@@,5,2021.07.25.,라인
568,제주해조네보말성게전문점,보말칼국수 성게비빔밥 먹으러 20분 차타고 왔어요 시간 아깝지 않네요 잘 먹고 갑니다 나눠먹을거면 비빔밥 칼국수 조합 좋네요 ㅎㅎ,5,2021.07.23.,고관영
569,제주해조네보말성게전문점,짱맛있어욥,5,2021.07.22.,안소희
570,제주해조네보말성게전문점,성게비빔밥 시켜먹었습니다!  리뷰가 많고 별점이 높아서 왔는데 개인적으로는 17000원을 받을 만큼의 맛은 아니었습니다.  성게맛이 잘 안 났고.. 그에 비해 너무 비싸다고 느꼈어요. 카카오맵이나 네이버 리뷰를 남기면 탄산음료와 얼음물을 준다는 것에 사람들이 아무래도 좋은 평점과 리뷰를 남기지 않았나 싶어요.  좀 덜 유명하더라도 다른 곳 가볼걸 하는 아쉬...,2,2021.07.20.,쿰척
571,제주해조네보말성게전문점,바다맛이 많이 나요 ,5,2021.07.18.,우승희
572,제주해조네보말성게전문점,보말죽이랑 보말칼국수 시켜서먹었는데 맛있습니다 보말도 엄청많이들어있고 밑반찬도맛있어요! 고양이도 귀여워요,5,2021.07.17.,히히
573,제주해조네보말성게전문점,죽이너무너무맛잇어요,5,2021.07.15.,김한샘
