Column1,name,keyword,content,tags,address
101,함덕해수욕장,자연,함덕해변은 내가 가장 좋아하는곳이다 함덕멘도롱장과 여름에는 각종축제와행사가 많은곳이다 함덕멘도롱장은 제주 프리마켓중 그래도 꽤 큰 규모와 먹거리 볼거리가 있다 주변 서우봉 오름에서 보는 함덕해변은 장관이다,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
102,함덕해수욕장,자연,"매일 만나는 함덕해변 만날때마다
새로운 모습으로 나를 반긴다",[],제주특별자치도 제주시 조천읍 함덕리 1008-1
103,함덕해수욕장,자연,노을지는 함덕해변에서 웨딩촬영하는 모습,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
104,함덕해수욕장,자연,"제주공항에서 새로생긴 직행버스타고 찾아온 함덕서우봉해변. 아직 따뜻해서 바닷물에 발담그는 사람들이 많아요.
#제주의가을 #함덕서우봉해변","['#제주의가을', '#함덕서우봉해변']",제주특별자치도 제주시 조천읍 함덕리 1008-1
105,함덕해수욕장,자연,#제주가을#함덕서우봉해변#일몰#우정여행#가장아름다운풍경#인생사진,"['#제주가을', '#함덕서우봉해변', '#일몰', '#우정여행', '#가장아름다운풍경', '#인생사진']",제주특별자치도 제주시 조천읍 함덕리 1008-1
106,함덕해수욕장,자연,#제주가을 #함덕서우봉해변,"['#제주가을', '#함덕서우봉해변']",제주특별자치도 제주시 조천읍 함덕리 1008-1
107,함덕해수욕장,자연,#제주가을#함덕서우봉#코스모스#나비,"['#제주가을', '#함덕서우봉', '#코스모스', '#나비']",제주특별자치도 제주시 조천읍 함덕리 1008-1
108,함덕해수욕장,자연,#제주가을#함덕서우봉#코스모스,"['#제주가을', '#함덕서우봉', '#코스모스']",제주특별자치도 제주시 조천읍 함덕리 1008-1
109,함덕해수욕장,자연,"#바다
함덕해수욕장 옆의 빨간등대의 모습",['#바다'],제주특별자치도 제주시 조천읍 함덕리 1008-1
110,함덕해수욕장,자연,"#흐린 서울을 뒤로하고 도착한 제주 함덕 서우봉 해변 :) 첫날부터 너무 아름다운 해변을 보면서 맑음으로 시작한 휴가 !
바라보기만 하기엔 아까워서 몇번이고 물속에 들어가고 , 야경과 어우러진 밤바다까지 완벽했던 함덕해변 ??",['#흐린'],제주특별자치도 제주시 조천읍 함덕리 1008-1
111,함덕해수욕장,자연,#함덕해수욕장,['#함덕해수욕장'],제주특별자치도 제주시 조천읍 함덕리 1008-1
112,함덕해수욕장,자연,#함덕해수욕장 #아름다움 #잊지못할바다 #혼자서본바다,"['#함덕해수욕장', '#아름다움', '#잊지못할바다', '#혼자서본바다']",제주특별자치도 제주시 조천읍 함덕리 1008-1
113,함덕해수욕장,자연,6월 달 성수기를 피해 남자친구와 함께 놀러간 #함덕해수욕장 이에요 ♡ 아직은 다른 해수욕장들에 비해 사람들에게 덜 알려진 곳이라 그런지 물이 더 맑고 한적했어요ㅎㅎ 바람이 너무 강해서 저희 커플샷은 건지지 못했지만 자연스러운 모습이라 더 특별한 것 같기도 해용^^ 필터를 넣든 안 넣든 그 자체의 모습으로 너~무 아름다운 함덕해수욕장은 제가 본 최고의 #바다 에요!,"['#함덕해수욕장', '#바다']",제주특별자치도 제주시 조천읍 함덕리 1008-1
114,함덕해수욕장,자연,#제주해변 #노을,"['#제주해변', '#노을']",제주특별자치도 제주시 조천읍 함덕리 1008-1
115,함덕해수욕장,자연,#바다#함덕뮤직페스티벌,"['#바다', '#함덕뮤직페스티벌']",제주특별자치도 제주시 조천읍 함덕리 1008-1
116,함덕해수욕장,자연,#바다#함덕밤바다,"['#바다', '#함덕밤바다']",제주특별자치도 제주시 조천읍 함덕리 1008-1
117,함덕해수욕장,자연,"#바다
#제주 함덕해수욕장
#함덕해변","['#바다', '#제주', '#함덕해변']",제주특별자치도 제주시 조천읍 함덕리 1008-1
118,함덕해수욕장,자연,#바다 #제주도바다 #외국왜가요? #세부보다 #아름다운제주 #욜로 #오세요 #함덕 #서우봉해변,"['#바다', '#제주도바다', '#외국왜가요', '#세부보다', '#아름다운제주', '#욜로', '#오세요', '#함덕', '#서우봉해변']",제주특별자치도 제주시 조천읍 함덕리 1008-1
119,함덕해수욕장,자연,#바다#함덕해수욕장,"['#바다', '#함덕해수욕장']",제주특별자치도 제주시 조천읍 함덕리 1008-1
120,함덕해수욕장,자연,#바다 #sea #korea #제주,"['#바다', '#sea', '#korea', '#제주']",제주특별자치도 제주시 조천읍 함덕리 1008-1
121,함덕해수욕장,자연,"#제주도#제주도해수욕장#함덕해수욕장#흐린날#물놀이#무릎까지오는수심

물에 대한 트라우마 때문에 수영을 못하는 나에겐 재밌게 물놀이를 할수 있는 아주 훌륭한 명소!
무릎까지밖에 오지않는 물수심덕에 안전함과 짜릿함 신남을 더해 오랜만에 편한 마음으로 바닷물에 풍덩~~~
제주도 진짜 넘흐 러브러브??","['#제주도', '#제주도해수욕장', '#함덕해수욕장', '#흐린날', '#물놀이', '#무릎까지오는수심']",제주특별자치도 제주시 조천읍 함덕리 1008-1
122,함덕해수욕장,자연,#함덕해수욕장#에메랄드빛#바다#제주바다#제주동부여행,"['#함덕해수욕장', '#에메랄드빛', '#바다', '#제주바다', '#제주동부여행']",제주특별자치도 제주시 조천읍 함덕리 1008-1
123,함덕해수욕장,자연,#제주#바다#제주도여행#함덕해수욕장#겨울바다#JEJU,"['#제주', '#바다', '#제주도여행', '#함덕해수욕장', '#겨울바다', '#JEJU']",제주특별자치도 제주시 조천읍 함덕리 1008-1
124,함덕해수욕장,자연,#우정여행 #제주도 #바다 #함덕해수욕장,"['#우정여행', '#제주도', '#바다', '#함덕해수욕장']",제주특별자치도 제주시 조천읍 함덕리 1008-1
125,함덕해수욕장,자연,#바다 제주바다 중에 캠핑을 즐기기도 좋고 주변에 편의 시설도 많아서 너무 깔끔하고 아이들과 #제주바다 를 즐기기 참 좋은곳 입니다. #바다 를 좋아하는 아이들 캠핑까지 즐길 수 있어서 일석 이조네요. #바다 빛깔도 제주 바다 중에 손꼽힐 정도네요.,"['#바다', '#제주바다', '#바다', '#바다']",제주특별자치도 제주시 조천읍 함덕리 1008-1
126,함덕해수욕장,자연,#함덕해변#함덕서우봉#밤바다#밤수영#제주#바다#역시,"['#함덕해변', '#함덕서우봉', '#밤바다', '#밤수영', '#제주', '#바다', '#역시']",제주특별자치도 제주시 조천읍 함덕리 1008-1
127,함덕해수욕장,자연,#제주 #제주바다 #제주바당 #함덕 #함덕해수욕장,"['#제주', '#제주바다', '#제주바당', '#함덕', '#함덕해수욕장']",제주특별자치도 제주시 조천읍 함덕리 1008-1
128,함덕해수욕장,자연,함덕해수욕장,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
129,함덕해수욕장,자연,함덕해수욕장의 고운 모래를 밟으며,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
130,함덕해수욕장,자연,#바다 #제주도 #함덕해수욕장 #즐거움,"['#바다', '#제주도', '#함덕해수욕장', '#즐거움']",제주특별자치도 제주시 조천읍 함덕리 1008-1
131,함덕해수욕장,자연,"#바다 아름답고 경치가 아름다운곳
답답했던 마음 시원하게 풀어주는곳
함덕해수욕장 그리고 서우봉 에서 바라본 바다는 정말 푸르고 상쾌했답니다",['#바다'],제주특별자치도 제주시 조천읍 함덕리 1008-1
132,함덕해수욕장,자연,"#바다 아름답고 경치가 아름다운곳
답답했던 마음 시원하게 풀어주는곳
함덕해수욕장 그리고 서우봉 에서 바라본 바다는 정말 푸르고 상쾌했답니다",['#바다'],제주특별자치도 제주시 조천읍 함덕리 1008-1
133,함덕해수욕장,자연,#바다 #함덕해수욕장 #스노쿨링 #신랑과 #남편과 #여름휴가,"['#바다', '#함덕해수욕장', '#스노쿨링', '#신랑과', '#남편과', '#여름휴가']",제주특별자치도 제주시 조천읍 함덕리 1008-1
134,함덕해수욕장,자연,#함덕 #서우봉해변,"['#함덕', '#서우봉해변']",제주특별자치도 제주시 조천읍 함덕리 1008-1
135,함덕해수욕장,자연,#바다#제주도여행#함덕해수욕장,"['#바다', '#제주도여행', '#함덕해수욕장']",제주특별자치도 제주시 조천읍 함덕리 1008-1
136,함덕해수욕장,자연,#바다 #아이와갈만한곳 #모래놀이 #강추,"['#바다', '#아이와갈만한곳', '#모래놀이', '#강추']",제주특별자치도 제주시 조천읍 함덕리 1008-1
137,함덕해수욕장,자연,"#제주#제주도뚜벅이여행#함덕서우봉해수욕장
혼자 여행 뚜벅이 여행중 들린 함덕 서우봉해수욕장 제주도의 해수욕장 여러곳을 방문했었지만 여기가 최고였다","['#제주', '#제주도뚜벅이여행', '#함덕서우봉해수욕장']",제주특별자치도 제주시 조천읍 함덕리 1008-1
138,함덕해수욕장,자연,,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
139,함덕해수욕장,자연,"이날 오전 한때 비가 내리면서 한산한 모습을 보였으나 오후 들어 날씨가 개면서 여행 온 날 중 가장 맑은 날씨를 보여주었던
#함덕해수욕장#하얀 백사장과 #에메랄드빛 바다 빛이 마치
#해외 휴양지에 온 듯한 착각을 불러일으킬 정도로 아름다웠던곳이에요 해외 유명 휴양지와 비교해도 뒤지지 않는 풍경을 자랑하는 제주는 휴양과 관광이 모두 가능해 가족여행으로도 제격인 곳이죠 아름다운 제주 바다에서 해수욕, 서핑 등 해양 레포츠를 즐기기도 좋고요. 올여름 완벽한 가족여행지 제주도로의
여행을 joy 네가 다녀왔어요
어머니와 아들내외 그리고 딸 3대의 특별한 제주여행 벌써부터
그립습니다","['#함덕해수욕장', '#하얀', '#에메랄드빛', '#해외']",제주특별자치도 제주시 조천읍 함덕리 1008-1
140,함덕해수욕장,자연,"물 색깔 너무 예쁜 함덕서우봉해변을 소개합니다
제주도에 가보시면 꼭 가보세요
저도 또 가고 싶어지네요^^*",[],제주특별자치도 제주시 조천읍 함덕리 1008-1
141,함덕해수욕장,자연,하늘도 바다도 너무 예쁜 함덕해변??,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
142,함덕해수욕장,자연,#바다#제주바다#제주도예쁜바다,"['#바다', '#제주바다', '#제주도예쁜바다']",제주특별자치도 제주시 조천읍 함덕리 1008-1
143,함덕해수욕장,자연,#함덕해수욕장 #아름다운_해변 #겨울바다 #바라보기_좋은_까페,"['#함덕해수욕장', '#아름다운', '#겨울바다', '#바라보기']",제주특별자치도 제주시 조천읍 함덕리 1008-1
144,함덕해수욕장,자연,형과 함께,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
145,함덕해수욕장,자연,#summer #바다,"['#summer', '#바다']",제주특별자치도 제주시 조천읍 함덕리 1008-1
146,함덕해수욕장,자연,"푸르른 하늘과 넓게 펼쳐진 빛나는 바다!
여기가 천국인지 천국이 여기인지..
세아이들이 원없이 물놀이하고
모래놀이를 한곳!
그래, 여기가 천국이구나",[],제주특별자치도 제주시 조천읍 함덕리 1008-1
147,함덕해수욕장,자연,노을지는 함덕해수욕장,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
148,함덕해수욕장,자연,#함덕해수욕장,['#함덕해수욕장'],제주특별자치도 제주시 조천읍 함덕리 1008-1
149,함덕해수욕장,자연,"지금은 임신중이라 (만삭) 이라 가지못하지만, 추억해봅니다.
물놀이를 너무 좋아하는 엄마가, 물놀이를 참고 잇어, 아가야!ㅎㅎ
내년엔 꼭 같이가자.",[],제주특별자치도 제주시 조천읍 함덕리 1008-1
150,함덕해수욕장,자연,"#함덕해수욕장 #노을 #멈춰서서 #바라본다

바다에 하늘에 노을에 멍 해지는 순간","['#함덕해수욕장', '#노을', '#멈춰서서', '#바라본다']",제주특별자치도 제주시 조천읍 함덕리 1008-1
151,함덕해수욕장,자연,필터 없이도 아름다운 곳 #인생최고의해변 #함덕해수욕장,"['#인생최고의해변', '#함덕해수욕장']",제주특별자치도 제주시 조천읍 함덕리 1008-1
152,함덕해수욕장,자연,#함덕해수욕장 #제주여행,"['#함덕해수욕장', '#제주여행']",제주특별자치도 제주시 조천읍 함덕리 1008-1
153,함덕해수욕장,자연,#함덕해수욕장 에서 남자친구와 함께 찍은 사진이에용 에메랄드빛 바다가 여느 제주 해변보다 빛나 보였어요!!,['#함덕해수욕장'],제주특별자치도 제주시 조천읍 함덕리 1008-1
154,함덕해수욕장,자연,#홀로여행,['#홀로여행'],제주특별자치도 제주시 조천읍 함덕리 1008-1
155,함덕해수욕장,자연,"#함덕서우봉해변

여름이 지나간 9월에 어느날.. 함덕에서 여름을 만났다.
비키니를 입은 외국인들~
새파란 물빛과 햇빛을 즐기는 연인들..
풍덩풍덩 그곳은 아직도 여름이었다",['#함덕서우봉해변'],제주특별자치도 제주시 조천읍 함덕리 1008-1
156,함덕해수욕장,자연,#일몰 #아름답다,"['#일몰', '#아름답다']",제주특별자치도 제주시 조천읍 함덕리 1008-1
157,함덕해수욕장,자연,,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
158,함덕해수욕장,자연,운이 좋게도 일몰시간에 맞춘 탓에 보았던 시시각각으로 변하는 바다색이 너무 아름다웠어요.,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
159,함덕해수욕장,자연,함덕 서우봉 해변을 보고 난 뒤에 갔던 함덕찜에서 먹은 갈비찜은 제주도 여행에서 먹었던 음식 중 최고였습니다 8ㅅ8,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
160,함덕해수욕장,자연,함덕 서우봉 해변은 제가 제주도에서 갔던 해변 중에서 베스트였습니다,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
161,함덕해수욕장,자연,#함덕야경,['#함덕야경'],제주특별자치도 제주시 조천읍 함덕리 1008-1
162,함덕해수욕장,자연,내생에 눈으로 본것중 가장 맑은 바다가 아니었나 싶어요,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
163,함덕해수욕장,자연,#해지는줄모르고신났음.,['#해지는줄모르고신났음'],제주특별자치도 제주시 조천읍 함덕리 1008-1
164,함덕해수욕장,자연,#함덕해수욕장,['#함덕해수욕장'],제주특별자치도 제주시 조천읍 함덕리 1008-1
165,함덕해수욕장,자연,"8월에 갔는데도 불구하고 사람이 많이 붐비지 않아 좋았던 #함덕 해수욕장
옆에는 #함덕서우봉둘레길 앞에는 #함덕서우봉해변 초록색과 파란색의 조화가 너무 예뻤던 곳.

뒤로는 우연히 지나가는 주민분과 #그림카페 가 너무 잘어울려 안찍을 수 없었다.","['#함덕', '#함덕서우봉둘레길', '#함덕서우봉해변', '#그림카페']",제주특별자치도 제주시 조천읍 함덕리 1008-1
166,함덕해수욕장,자연,#함덕해수욕장 #서우봉#정주항,"['#함덕해수욕장', '#서우봉', '#정주항']",제주특별자치도 제주시 조천읍 함덕리 1008-1
167,함덕해수욕장,자연,,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
168,함덕해수욕장,자연,#함덕서우봉해변 에서 #모래찜질 #씐나~~,"['#함덕서우봉해변', '#모래찜질', '#씐나']",제주특별자치도 제주시 조천읍 함덕리 1008-1
169,함덕해수욕장,자연,"오래전 제주에서의 3개월동안 정말 많이 울었고, 많이 깨어지고, 확답받고, 마음 편한 사랑도 마주하게 되었다. 그때 찍었던 함덕의 모습은 어딘가 우울하지만 그럼에도 입가에 미소가 지어지는 내추억의 사진!",[],제주특별자치도 제주시 조천읍 함덕리 1008-1
170,함덕해수욕장,자연,#함덕 #함덕해수욕장 #함덕서우봉,"['#함덕', '#함덕해수욕장', '#함덕서우봉']",제주특별자치도 제주시 조천읍 함덕리 1008-1
171,함덕해수욕장,자연,#몇년전 대명리조트를 이용하면서 밤바다랑 새벽에 바다를 봤었는데 조금은 쏠렁하고 좋아지겠다고 생각했던바다가 오늘은 애매랄드빛 해외보다 더 아름다운 바다로 변해있었다 올 여름도 이곳에서 보내기로 가족들과약속~~^^,['#몇년전'],제주특별자치도 제주시 조천읍 함덕리 1008-1
172,함덕해수욕장,자연,#함덕 #모래사장 #해수욕장 #일몰,"['#함덕', '#모래사장', '#해수욕장', '#일몰']",제주특별자치도 제주시 조천읍 함덕리 1008-1
173,함덕해수욕장,자연,제일 좋아하는 #제주바다 #에메랄드 #해변,"['#제주바다', '#에메랄드', '#해변']",제주특별자치도 제주시 조천읍 함덕리 1008-1
174,함덕해수욕장,자연,세상 어딘가인 이곳에서 10여년 전 친구를 만났습니다,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
175,함덕해수욕장,자연,얘쁜 해변,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
176,함덕해수욕장,자연,"#함덕 #함덕해수욕장 #함덕해변 #함덕서우봉 #함덕서우봉해변 #일몰 #야경 #해수욕장

낮에는 올레 코스로
밤에는 맛있는 저녁 식사하러 함덕해수욕장으로 왔다가...
역시나 아름다운 풍경이구나","['#함덕', '#함덕해수욕장', '#함덕해변', '#함덕서우봉', '#함덕서우봉해변', '#일몰', '#야경', '#해수욕장']",제주특별자치도 제주시 조천읍 함덕리 1008-1
177,함덕해수욕장,자연,,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
178,함덕해수욕장,자연,#함덕서우봉 #바다 #흐림 #맛집 #깡촌흑돼지,"['#함덕서우봉', '#바다', '#흐림', '#맛집', '#깡촌흑돼지']",제주특별자치도 제주시 조천읍 함덕리 1008-1
179,함덕해수욕장,자연,#함덕해수욕장#지나가다들렸는데#너무이쁘다,"['#함덕해수욕장', '#지나가다들렸는데', '#너무이쁘다']",제주특별자치도 제주시 조천읍 함덕리 1008-1
180,함덕해수욕장,자연,"#함덕서우봉해변
#생애첫물놀이
#바다와아기","['#함덕서우봉해변', '#생애첫물놀이', '#바다와아기']",제주특별자치도 제주시 조천읍 함덕리 1008-1
181,함덕해수욕장,자연,,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
182,함덕해수욕장,자연,,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
183,함덕해수욕장,자연,#함덕서우봉해변,['#함덕서우봉해변'],제주특별자치도 제주시 조천읍 함덕리 1008-1
184,함덕해수욕장,자연,#제주도 #제주시 #함덕 #해수욕장 #바다 #서우봉해변 #우정여행 #친구들과 #화관 #물놀이 #여름,"['#제주도', '#제주시', '#함덕', '#해수욕장', '#바다', '#서우봉해변', '#우정여행', '#친구들과', '#화관', '#물놀이', '#여름']",제주특별자치도 제주시 조천읍 함덕리 1008-1
185,함덕해수욕장,자연,"#제주도 #제주시 #함덕 #바다 #서우봉해변 #여름 #물놀이후 #토종닭백숙 #전복 #산낙지 #옻나무 #소라회

아는지인분께서 직접잡은 소라 회 , 전복을 넣고 끓인 토종닭백숙 in함덕서우봉해변","['#제주도', '#제주시', '#함덕', '#바다', '#서우봉해변', '#여름', '#물놀이후', '#토종닭백숙', '#전복', '#산낙지', '#옻나무', '#소라회']",제주특별자치도 제주시 조천읍 함덕리 1008-1
186,함덕해수욕장,자연,#제주도 #여행 #관광지 #함덕 #서우봉해변 #대나무 #하늘 #여름 #구름,"['#제주도', '#여행', '#관광지', '#함덕', '#서우봉해변', '#대나무', '#하늘', '#여름', '#구름']",제주특별자치도 제주시 조천읍 함덕리 1008-1
187,함덕해수욕장,자연,"물이 맑다 못해 투명한 함덕 해변을 다니며 아름다운 바다와 따사로운 느낌의 목장을 렌즈에 담아보았습니다.
#제주여행공유 #함덕서우봉해변 #함덕서우봉목장 #맑다 #델문도 #CANON","['#제주여행공유', '#함덕서우봉해변', '#함덕서우봉목장', '#맑다', '#델문도', '#CANON']",제주특별자치도 제주시 조천읍 함덕리 1008-1
188,함덕해수욕장,자연,#2년전이야기 #셀프웨딩촬영 #들러리촬영 #하필이면태풍 #태풍도우릴막을수없다 #추억이야기 #태풍속에서도예쁜그곳,"['#2년전이야기', '#셀프웨딩촬영', '#들러리촬영', '#하필이면태풍', '#태풍도우릴막을수없다', '#추억이야기', '#태풍속에서도예쁜그곳']",제주특별자치도 제주시 조천읍 함덕리 1008-1
189,함덕해수욕장,자연,#함덕서우봉 #운동화 #던지고 #발퐁당 ??,"['#함덕서우봉', '#운동화', '#던지고', '#발퐁당']",제주특별자치도 제주시 조천읍 함덕리 1008-1
190,함덕해수욕장,자연,"#제주도 #제주시 #함덕 #서우봉해변 #관광지 #버스킹 #산책

관광명소답게 오늘 이 저녁 시간대는 쌀쌀했는데도 불구하고 많은 가족단위, 연인 관광객들이 많았어요 . 함덕 서우봉해변은 다른 해변들과 달리 버스킹 하는 사람들이 자주 공연을 하는 것 같아요~ 저녁시간대 가서 맥주마시면서 파도소리듣고 노래소리듣기 좋은 곳 .","['#제주도', '#제주시', '#함덕', '#서우봉해변', '#관광지', '#버스킹', '#산책']",제주특별자치도 제주시 조천읍 함덕리 1008-1
191,함덕해수욕장,자연,"저는 제주도에서 일을 하는데 육지 친구가 제주도로 놀러와서 같이 여행다녀왔습니다
함덕서우봉해변 경치 진짜 좋습니다 강추합니다ㅜㅜ",[],제주특별자치도 제주시 조천읍 함덕리 1008-1
192,함덕해수욕장,자연,#제주도여행 #먹방여행 #함덕서우봉해변 #제주김만복 #인생샷 #여전히아름다운제주도,"['#제주도여행', '#먹방여행', '#함덕서우봉해변', '#제주김만복', '#인생샷', '#여전히아름다운제주도']",제주특별자치도 제주시 조천읍 함덕리 1008-1
193,함덕해수욕장,자연,"#함덕서우봉해변
#정말 멋진 해변","['#함덕서우봉해변', '#정말']",제주특별자치도 제주시 조천읍 함덕리 1008-1
194,함덕해수욕장,자연,#함덕서우봉해변,['#함덕서우봉해변'],제주특별자치도 제주시 조천읍 함덕리 1008-1
195,함덕해수욕장,자연,"#함덕서우봉해변
짱좋은 해변",['#함덕서우봉해변'],제주특별자치도 제주시 조천읍 함덕리 1008-1
196,함덕해수욕장,자연,,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
197,함덕해수욕장,자연,"#제주석양 #함덕서우봉해변 #분위기깡패 #함덕해수욕장

제주의 석양으로 꽤 유명한 곳이죠^^
가까운 바다에서 석양을 보는것도 좋지만 바다를 조금 지나 올레길에서 내려다본 해변은
정말이지 분위기 깡패! ㅠㅠ
잊을수 없는 석양이였어요.","['#제주석양', '#함덕서우봉해변', '#분위기깡패', '#함덕해수욕장']",제주특별자치도 제주시 조천읍 함덕리 1008-1
198,함덕해수욕장,자연,#함덕서우봉해변노을,['#함덕서우봉해변노을'],제주특별자치도 제주시 조천읍 함덕리 1008-1
199,함덕해수욕장,자연,"#함덕서우봉해변의석양과맥주
편의점에서 얼음컵과 맥주한캔을 사서 석양을 바라보며 마셨습니다. 그 어떤 안주가 필요하지 않더군요. 맥주컵에 석양을 담아 마셨습니다.",['#함덕서우봉해변의석양과맥주'],제주특별자치도 제주시 조천읍 함덕리 1008-1
200,함덕해수욕장,자연,"#함덕서우봉해변의석양
함덕 서우봉 해변의 낙조입니다. 날이 좋고 구름이 적당히 있어서 아름다운 풍경이 연출되었습니다. 바닷가 앞 계단에 앉아 낙조를 감상했습니다. 마지막 컷은 강아지와 산책하는 모습이 아름다워 찍어본 실루엣 사진입니다. 잊지 못할만큼 아름다운 석양이었습니다.",['#함덕서우봉해변의석양'],제주특별자치도 제주시 조천읍 함덕리 1008-1
201,함덕해수욕장,자연,"#함덕서우봉해변
흰 모래와 푸른바다, 푸른 하늘이 끝없이 펼쳐진 곳입니다. 수평선을 두고 하늘과 바다의 경계가 어딘지 알수없을만큼 푸르른 바다를 볼 수 있습니다. 물이 깨끗하고 수심이 낮아 가족단위 물놀이하기에 아주 적합합니다. 바닷가로는 둘레길이 나 있어서 바다를 보며 산책하기에도 좋습니다.",['#함덕서우봉해변'],제주특별자치도 제주시 조천읍 함덕리 1008-1
202,함덕해수욕장,자연,#함덕서우봉해변 잔디광장 스몰웨딩,['#함덕서우봉해변'],제주특별자치도 제주시 조천읍 함덕리 1008-1
203,함덕해수욕장,자연,#함덕서우봉해변 노을,['#함덕서우봉해변'],제주특별자치도 제주시 조천읍 함덕리 1008-1
204,함덕해수욕장,자연,#붕어빵부자,['#붕어빵부자'],제주특별자치도 제주시 조천읍 함덕리 1008-1
205,함덕해수욕장,자연,#실제로 보면 더 아름다운 함덕바다,['#실제로'],제주특별자치도 제주시 조천읍 함덕리 1008-1
206,함덕해수욕장,자연,#유채꽃이#환상적인#함덕둘레길#최고!,"['#유채꽃이', '#환상적인', '#함덕둘레길', '#최고']",제주특별자치도 제주시 조천읍 함덕리 1008-1
207,함덕해수욕장,자연,#막찍어도인생샷 #함덕해수욕장,"['#막찍어도인생샷', '#함덕해수욕장']",제주특별자치도 제주시 조천읍 함덕리 1008-1
208,함덕해수욕장,자연,#함덕서우봉해변 #가족여행,"['#함덕서우봉해변', '#가족여행']",제주특별자치도 제주시 조천읍 함덕리 1008-1
209,함덕해수욕장,자연,#함덕서우봉해변,['#함덕서우봉해변'],제주특별자치도 제주시 조천읍 함덕리 1008-1
210,함덕해수욕장,자연,,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
211,함덕해수욕장,자연,#함덕서우봉해변 #푸르름은변함이없구나,"['#함덕서우봉해변', '#푸르름은변함이없구나']",제주특별자치도 제주시 조천읍 함덕리 1008-1
212,함덕해수욕장,자연,"#함덕바닷가#딸과 아름다운 추억만들기#힐링여행
#제주바다#제주오면 꼭 가봐야할 곳","['#함덕바닷가', '#딸과', '#힐링여행', '#제주바다', '#제주오면']",제주특별자치도 제주시 조천읍 함덕리 1008-1
213,함덕해수욕장,자연,#함덕서우봉해변노을,['#함덕서우봉해변노을'],제주특별자치도 제주시 조천읍 함덕리 1008-1
214,함덕해수욕장,자연,"속 까지 뻥 뚫리는 푸르른 #제주도 #함덕해변
우연히 여행에서 만난 지인의 추천으로 찾아가본 함덕햄변!
바닷물 색에 감동받고, 바다를 보며 앉아 마시는 커피에 감동받고, 커피 컵에 적혀진 글귀를 보며 또 다시 감동 받는 하루였어요 !
이 곳은 여름 밤에 찾아오면 더 ~ 좋을 거 같아요!","['#제주도', '#함덕해변']",제주특별자치도 제주시 조천읍 함덕리 1008-1
215,함덕해수욕장,자연,#함덕서우봉해변노을,['#함덕서우봉해변노을'],제주특별자치도 제주시 조천읍 함덕리 1008-1
216,함덕해수욕장,자연,#함덕서우봉해변야경,['#함덕서우봉해변야경'],제주특별자치도 제주시 조천읍 함덕리 1008-1
217,함덕해수욕장,자연,#함덕서우봉해변노을,['#함덕서우봉해변노을'],제주특별자치도 제주시 조천읍 함덕리 1008-1
218,함덕해수욕장,자연,#함덕서우봉해변야경,['#함덕서우봉해변야경'],제주특별자치도 제주시 조천읍 함덕리 1008-1
219,함덕해수욕장,자연,#제일좋았던제주바다 #제주바다 #함덕서우봉해변 #둘레길 #예뻐요 #카페델문도도짱,"['#제일좋았던제주바다', '#제주바다', '#함덕서우봉해변', '#둘레길', '#예뻐요', '#카페델문도도짱']",제주특별자치도 제주시 조천읍 함덕리 1008-1
220,함덕해수욕장,자연,,[],제주특별자치도 제주시 조천읍 함덕리 1008-1
221,함덕해수욕장,자연,#함덕서우봉해변 #함덕서우봉 #제주에서가장아름다운바다,"['#함덕서우봉해변', '#함덕서우봉', '#제주에서가장아름다운바다']",제주특별자치도 제주시 조천읍 함덕리 1008-1
222,함덕해수욕장,자연,#제주 #제주바다 #제주바당 #함덕 #함덕서우봉 #함덕서우봉해변 #외국인줄 #사랑해요함덕,"['#제주', '#제주바다', '#제주바당', '#함덕', '#함덕서우봉', '#함덕서우봉해변', '#외국인줄', '#사랑해요함덕']",제주특별자치도 제주시 조천읍 함덕리 1008-1
223,함덕해수욕장,자연,"언제가도 행복한 우리가족의 힐링장소
이름도 너무 복스럽고 예쁜 함덕!!!",[],제주특별자치도 제주시 조천읍 함덕리 1008-1
