,name,keyword,content,tags,address,address1
3195,산굼부리,자연,#가을바람 #살랑살랑 #억새,"['#가을바람', '#살랑살랑', '#억새']",제주특별자치도 제주시 조천읍 교래리 342-42, 조천읍 
3196,산굼부리,자연,#제주 #산굼부리 #같은장소 #다른느낌 #같이가자 #제주여행 #언제든제주 #내기분도제주 #제주제주하네 #제주스타그램,"['#제주', '#산굼부리', '#같은장소', '#다른느낌', '#같이가자', '#제주여행', '#언제든제주', '#내기분도제주', '#제주제주하네', '#제주스타그램']",제주특별자치도 제주시 조천읍 교래리 342-43, 조천읍 
3197,산굼부리,자연,#가을#제주도#70대 여인의 고향#친정엄마와 딸 그리고 그 딸들#첫여행#억새물결#장관,"['#가을', '#제주도', '#70대', '#친정엄마와', '#첫여행', '#억새물결', '#장관']",제주특별자치도 제주시 조천읍 교래리 342-44, 조천읍 
3198,산굼부리,자연,"제주여행공유에 #제주가을, #산굼부리","['#제주가을', '#산굼부리']",제주특별자치도 제주시 조천읍 교래리 342-45, 조천읍 
3199,산굼부리,자연,#제주산굼부리 #대전-제주장거리커플 #억새밭추억 #돌담위에핸드폰세워놓고찍어도인생샷,"['#제주산굼부리', '#대전', '#억새밭추억', '#돌담위에핸드폰세워놓고찍어도인생샷']",제주특별자치도 제주시 조천읍 교래리 342-46, 조천읍 
3200,산굼부리,자연,"#제주여행 #산굼부리 #제주비짓
-
제주 여러 번 갔지만 산굼부리는 처음이었어요. 가을 제주를 정말 확실히 느낄 수 있는 억새밭이었습니다. 바다도 좋지만 높은 곳에서 분화구도 보고 억새도 보면서 주변 오름을 한 눈에 담으면 진짜 환상입니다. 가을 제주 가시는 분들 산굼부리 꼭 가세요!!","['#제주여행', '#산굼부리', '#제주비짓']",제주특별자치도 제주시 조천읍 교래리 342-47, 조천읍 
3201,산굼부리,자연,#산굼부리 #혼자여행 #나만빼고다커플ㅠㅠ #다음엔꼭여친이랑!,"['#산굼부리', '#혼자여행', '#나만빼고다커플', '#다음엔꼭여친이랑']",제주특별자치도 제주시 조천읍 교래리 342-48, 조천읍 
3202,산굼부리,자연,"오름이 좋다. 제주가 좋다.

#여름 #제주 #조천읍 #산굼부리 #산책 #인생샷은덤","['#여름', '#제주', '#조천읍', '#산굼부리', '#산책', '#인생샷은덤']",제주특별자치도 제주시 조천읍 교래리 342-49, 조천읍 
3203,산굼부리,자연,바쁜일상에서 벗어나 느긋한 맘으로의 여행^^,[],제주특별자치도 제주시 조천읍 교래리 342-50, 조천읍 
3204,산굼부리,자연,#산굼부리 #제주여행 #분화구 #제주여행은진리 #사진찍기좋은곳 #자연의선물,"['#산굼부리', '#제주여행', '#분화구', '#제주여행은진리', '#사진찍기좋은곳', '#자연의선물']",제주특별자치도 제주시 조천읍 교래리 342-51, 조천읍 
3205,산굼부리,자연,"#고3 #산굼부리 #폭설주의보
이제 고3으로 올라가는 남학생들끼리
폭설주의보를 뒤로 하고 하얀 산굼부리에서
눈보라를 역이용해서 오히려 즐기고 눈내리는 제주도를 잘보고왔습니다^^","['#고3', '#산굼부리', '#폭설주의보']",제주특별자치도 제주시 조천읍 교래리 342-52, 조천읍 
3206,산굼부리,자연,"초등학교 1학년, 6살, 4살 아이들과 신나게 돌아다닐 수 있었다. 완만한 오르막길과 평지라 나이불문하고 모든 연령대가 쉽게 갈 수 있는 곳이다. 멀리 보이는 오름 들, 억새의 장관, 나무들과 숲 정말 제주도에서 꼭 가봐야할 명소인듯 하다.",[],제주특별자치도 제주시 조천읍 교래리 342-53, 조천읍 
3207,산굼부리,자연,"#겨울제주 #제주겨울 #겨울,제주 #제주,겨울 #산굼부리
#억새","['#겨울제주', '#제주겨울', '#겨울', '#제주', '#산굼부리', '#억새']",제주특별자치도 제주시 조천읍 교래리 342-54, 조천읍 
3208,산굼부리,자연,"가을 삼굼부리는 억새의 명소에요.
아마 제주에서 가장 억새가 예쁜곳일꺼에요 !
가을 뿐만아니라, 봄 여름, 언제가도 좋은 경치를 만날수 있는 곳이라 한번쯤 가보길 추천해요 ^^",[],제주특별자치도 제주시 조천읍 교래리 342-55, 조천읍 
3209,산굼부리,자연,"“지나가는 가을을 마음속에 담는 산굼부리”
가을을 떠올리면 자연의 아름다움을 더해주는 가을 억새가 가장 먼저 떠오른다. 그 중 제주의 억새풍경은 가장 으뜸이라고 할 수 있다. 한라산을 배경으로 찍는 가을억새 사진은 여행의 즐거움과 함께 인생사진이 되어 기억속에 각인된다. 가족과 그리고 사랑하는 연인과 함께 한다면 그 즐거움은 배가 될 것이다. 제주의 가을을 만끽할 수 있는 산굼부리 억새의 아름다움과 선선하게 불어오는 기분좋은 바람의 느낌은 아직도 기억에 남아 하루를 즐겁게 한다",[],제주특별자치도 제주시 조천읍 교래리 342-56, 조천읍 
3210,산굼부리,자연,아이들과 손잡고 산책하듯 걷고 왔는데 가파르지도 않고 즐겁게 걷고 왔습니다. 또가고 싶네요.,[],제주특별자치도 제주시 조천읍 교래리 342-57, 조천읍 
3211,산굼부리,자연,"산굼부리는 마르(maar)형 화구로 높이 솟아 분화구가 있는 것이 아니라 거의 평지 같은 고에 깊은 분화구가 위치한다. 통상적인 분화구 보다는 운석공과 더 비슷한 모양이라고 할 수 있다.
화산자체도 흔하지 않지만 내부는 외부와 어느정도 격리된 형상이라 식물학적으로 매우 가치가 높다.
산굼부리의 매력을 가을철 억새에서도 찾을 수 있다. 완만한 능선에 펼처진 은빛물결이 매우 아름답다.
#산굼부리 #오름 #마르형화산 #억새 #억재조망지","['#산굼부리', '#오름', '#마르형화산', '#억새', '#억재조망지']",제주특별자치도 제주시 조천읍 교래리 342-58, 조천읍 
3212,산굼부리,자연,현실의 답답함을 안고 간들 정상에 오르고 나면 언제그랬냐는 듯 내 마음에는 시원한 바람이 슝슝. 높지 않아 비교적 오르기 쉬운 오름이지만 올라가는 여정에는 많은 스토리가 담겨있다. 살랑살랑 나부끼는 억새도 수 많은 관광객들의 쫑알쫑알 대화소리도 그리고 함께 올라가는 동반자도 어찌 그리 아름다워 보일 수 있는지! 자연의 아름다움은 사람의 마음을 이렇게도 흔들어 놓는구나라는 것을 느끼게 해준 산굼부리. 커다란 산굼부리 조형물앞에서 사진 한 방 남겨주면 뿌듯함을 얻고 돌아 갈 수 있다. 오예 인생샷 건졌다!,[],제주특별자치도 제주시 조천읍 교래리 342-59, 조천읍 
3213,산굼부리,자연,제주의 예쁜 #갈대와 #억세를 보기위해 뚜벅이 둘이 찾아갔던 #산굼부리! 올라가는 내내 “와”를 외쳤는데 정상에 올라서는 사진에 담을수없는 풍경에 멍하니 바라보고만 있었습니다! 사진찍기에도 정말 좋은 #산굼부리 꼭 가보세요,"['#갈대와', '#억세를', '#산굼부리', '#산굼부리']",제주특별자치도 제주시 조천읍 교래리 342-60, 조천읍 
3214,산굼부리,자연,"바다가 없는데도 이렇게 멋진 장관은 처음입니다. 산굼부리는 사계절 내내 아름다운 것 같아요. 가을에는 처음 와봤는데, 황금빛 물결이 어서와, 여기가 제주란다.라고 말해주는 것 같더라고요. 이미 본 곳은 다시 안가려고 하는데도 여기는 다음에도 꼭 다시 방문하고 싶습니다^^??",[],제주특별자치도 제주시 조천읍 교래리 342-61, 조천읍 
3215,산굼부리,자연,매년 항상 달리는 곳입니다 .여행 온다는 친구에게는 강력추천하는 장소입니다. 해안가의 바람보다 산굼부리의 사계비경을 본다면 막힌 가슴도 이내 뻥 뚫릴거에요.,[],제주특별자치도 제주시 조천읍 교래리 342-62, 조천읍 
3216,산굼부리,자연,#아름다운 #산굼부리 #사랑해요제주도 #고마워요 제주도 #제주가을 #산굼부리,"['#아름다운', '#산굼부리', '#사랑해요제주도', '#고마워요', '#제주가을', '#산굼부리']",제주특별자치도 제주시 조천읍 교래리 342-63, 조천읍 
3217,산굼부리,자연,#제주가을 #산굼부리 #제주억새 #가을여행,"['#제주가을', '#산굼부리', '#제주억새', '#가을여행']",제주특별자치도 제주시 조천읍 교래리 342-64, 조천읍 
3218,산굼부리,자연,#제주가을#제주#여행지#제주가을여행#가을억새#억새#제주가을여행추천,"['#제주가을', '#제주', '#여행지', '#제주가을여행', '#가을억새', '#억새', '#제주가을여행추천']",제주특별자치도 제주시 조천읍 교래리 342-65, 조천읍 
3219,산굼부리,자연,#제주가을 #산굼부리 #따스함에 쉬어가는 곳,"['#제주가을', '#산굼부리', '#따스함에']",제주특별자치도 제주시 조천읍 교래리 342-66, 조천읍 
3220,산굼부리,자연,#산굼부리 #억새냐갈대냐 #정체를밝혀다오,"['#산굼부리', '#억새냐갈대냐', '#정체를밝혀다오']",제주특별자치도 제주시 조천읍 교래리 342-67, 조천읍 
3221,산굼부리,자연,"#산굼부리
억새의 명소로 딱!!
유명하고 유료이지만 그래도 억새의 최고명소!!",['#산굼부리'],제주특별자치도 제주시 조천읍 교래리 342-68, 조천읍 
3222,산굼부리,자연,"첫번째 제주여행 중 가 본 곳 중에 가장 마음을 사로 잡은 곳이 산굼부리 였습니다. 가을 억새가 바람에 흩날리고 평화로운 산굼부리를 걷는 기분은 최고였습니다.
월정리 해변도 좋고 섭지코지도 좋고 에코랜드도 좋았지만 그 중 가장 좋았던 산굼부리~~~
가을에 제주여행을 간다고 하면 가장 추천 해 주고 싶은 곳이 산굼부리 입니다. 제주 억새명소 중 한 곳이며, 파란 가을하늘과 어우러진 아름다운 풍경은 어떻게 누가 찍어도
인생샷으로 찍히는 사진찍기 좋은 명소이기도 합니다. 산굼부리 전망대까지는 대략 1시간 정도 소요되며, 조용히 사색을 즐기며 혼자 걸어도 좋고 연인과 친구와 함께 걸으면서 도란도란 이야기 나누어도 좋은 평화롭고 제주의 아름다운 가을을 즐기기에 좋은 여행지입니다. 욜로라이프 여행지로도 추천합니다. !!!",[],제주특별자치도 제주시 조천읍 교래리 342-69, 조천읍 
3223,산굼부리,자연,#제주가을 #여자넷이서제주 #가을억새즐기기 #막바지가을 #비글넷여행 #산굼부리 #억새 #산굼부리억새 #제주억새,"['#제주가을', '#여자넷이서제주', '#가을억새즐기기', '#막바지가을', '#비글넷여행', '#산굼부리', '#억새', '#산굼부리억새', '#제주억새']",제주특별자치도 제주시 조천읍 교래리 342-70, 조천읍 
3224,산굼부리,자연,#제주도 #제주가을 #가을제주 #가을여행 #행복한제주 #산굼부리 #가을억새,"['#제주도', '#제주가을', '#가을제주', '#가을여행', '#행복한제주', '#산굼부리', '#가을억새']",제주특별자치도 제주시 조천읍 교래리 342-71, 조천읍 
3225,산굼부리,자연,"#가을제주 #제주가을 #산굼부리 #억새 #가을풍경

가을의 절정을 알려주는 억새가 만개한 산굼부리.","['#가을제주', '#제주가을', '#산굼부리', '#억새', '#가을풍경']",제주특별자치도 제주시 조천읍 교래리 342-72, 조천읍 
3226,산굼부리,자연,#바람 부는 #제주 가을 #친구 랑 #산굼부리,"['#바람', '#제주', '#친구', '#산굼부리']",제주특별자치도 제주시 조천읍 교래리 342-73, 조천읍 
3227,산굼부리,자연,"#제주 가을 #친구 랑 급작스레 떠난 #제주도여행
제주도에서 느낄수있는 #억새","['#제주', '#친구', '#제주도여행', '#억새']",제주특별자치도 제주시 조천읍 교래리 342-74, 조천읍 
3228,산굼부리,자연,#데일리#제주여행# 가을바람#억새#여행#휴식,"['#데일리', '#제주여행', '#억새', '#여행', '#휴식']",제주특별자치도 제주시 조천읍 교래리 342-75, 조천읍 
3229,산굼부리,자연,#제주가을 #산굼부리 #억새 #제주바람 # 추워도좋아 #아름다운제주 #제주여행 #제주도데이트 #떠나요둘이서 #행복한제주생활 #visitjeju,"['#제주가을', '#산굼부리', '#억새', '#제주바람', '#아름다운제주', '#제주여행', '#제주도데이트', '#떠나요둘이서', '#행복한제주생활', '#visitjeju']",제주특별자치도 제주시 조천읍 교래리 342-76, 조천읍 
3230,산굼부리,자연,"#제주 가을, #산굼부리
가을하면 떠오르는 이곳~!
말이 필요없네^^","['#제주', '#산굼부리']",제주특별자치도 제주시 조천읍 교래리 342-77, 조천읍 
3231,산굼부리,자연,아내와 결혼20주년 기녕으로 제주 여행중 찍은사진,[],제주특별자치도 제주시 조천읍 교래리 342-78, 조천읍 
3232,산굼부리,자연,"산굼부리는 억새도 멋지고 구상나무 숲길도 정말 좋았어요. 의외로 방문객들이 구상나무 숲길을 몰라서 섭섭했어요. 좀 더 홍보가 되면 좋겠습니다.
태풍이 올라오고 있어서 바람도 많이 불고 날도 흐렸어요. 비를 피할 만한 공간이 부족해서 좀 힘들었어요. 오름을 갈 때는 꼭 우산이나 비옷을 꼭 챙겨 가세요. 따로 입장료를 받는 만큼 방문객들을 더 신경써 주시면 좋겠습니다.",[],제주특별자치도 제주시 조천읍 교래리 342-79, 조천읍 
3233,산굼부리,자연,11월 초에 갔었는데 정말 좋았어요. 올라가기 힘들지도 않고 노력에 비해 너무 좋은 경치를 보고 왔네요. 저는 성산일출봉보다 좋았어요. ㅎㅎ,[],제주특별자치도 제주시 조천읍 교래리 342-80, 조천읍 
3234,산굼부리,자연,#시어머니장모님엄마들모시고 #참어려운조합 #생각보다잘어울리네요^^ #우린서로잘어울려요 #엄마들사랑합니다 #건강하세요 #산굼부리,"['#시어머니장모님엄마들모시고', '#참어려운조합', '#생각보다잘어울리네요', '#우린서로잘어울려요', '#엄마들사랑합니다', '#건강하세요', '#산굼부리']",제주특별자치도 제주시 조천읍 교래리 342-81, 조천읍 
3235,산굼부리,자연,제주엔 갈대와 억새가 공존하는곳인듯하다 제주도 중산간지역 어느곳에서도 억새를 볼수있지만 특히 산굼부리는 억새를 엄청 많이볼수있는곳이다,[],제주특별자치도 제주시 조천읍 교래리 342-82, 조천읍 
3236,산굼부리,자연,#제주가을 #산굼부리 #작년가을 #제주여행 #가을제주,"['#제주가을', '#산굼부리', '#작년가을', '#제주여행', '#가을제주']",제주특별자치도 제주시 조천읍 교래리 342-83, 조천읍 
3237,산굼부리,자연,#제주도 #산굼부리 #임산부도가능 #태교여행 #억새,"['#제주도', '#산굼부리', '#임산부도가능', '#태교여행', '#억새']",제주특별자치도 제주시 조천읍 교래리 342-84, 조천읍 
3238,산굼부리,자연,노을이 지는게 아쉬워서~~^^산굼부리에 푹 빠져봄~~,[],제주특별자치도 제주시 조천읍 교래리 342-85, 조천읍 
3239,산굼부리,자연,고딩 수학 후 23년만에 와 본 산굼부리~그땐 별로였는데 이번에 갔을땐 완전 대박~~~~~~~~~헉~~이렇게 멋졌다니 갈대 천국 같다~~^^♡♡,[],제주특별자치도 제주시 조천읍 교래리 342-86, 조천읍 
3240,산굼부리,자연,모임 사람중에 아픈이를 위로하고자 함께했던 10쌍의 부부가 #제주여행을 갔더랬다..,['#제주여행을'],제주특별자치도 제주시 조천읍 교래리 342-87, 조천읍 
3241,산굼부리,자연,#제주가을#산굼부리억새#가을조하,"['#제주가을', '#산굼부리억새', '#가을조하']",제주특별자치도 제주시 조천읍 교래리 342-88, 조천읍 
3242,산굼부리,자연,#산굼부리 #혼자_떠난_제주여행,"['#산굼부리', '#혼자']",제주특별자치도 제주시 조천읍 교래리 342-89, 조천읍 
3243,산굼부리,자연,#제주가을 #산굼부리 #가을여행,"['#제주가을', '#산굼부리', '#가을여행']",제주특별자치도 제주시 조천읍 교래리 342-90, 조천읍 
3244,산굼부리,자연,#가을제주 #산굼부리 #가족,"['#가을제주', '#산굼부리', '#가족']",제주특별자치도 제주시 조천읍 교래리 342-91, 조천읍 
3245,산굼부리,자연,#제주가을 #산굼부리 #가을제주도,"['#제주가을', '#산굼부리', '#가을제주도']",제주특별자치도 제주시 조천읍 교래리 342-92, 조천읍 
3246,산굼부리,자연,산굼부리에서 하늘로 껑충^^~~,[],제주특별자치도 제주시 조천읍 교래리 342-93, 조천읍 
3247,산굼부리,자연,가을 냄새나는 곳,[],제주특별자치도 제주시 조천읍 교래리 342-94, 조천읍 
3248,산굼부리,자연,#제주가을 #산굼부리 #억새,"['#제주가을', '#산굼부리', '#억새']",제주특별자치도 제주시 조천읍 교래리 342-95, 조천읍 
3249,산굼부리,자연,억세풀이 가득한 가을에 가기 정말 좋은 장소입니다!?? 저는 너무 좋아서 두번갔아요~~~!!! 넓찍하니 정말 잘정돈되어있더군요! 사진찍기에도 예쁘고~~~ 가을엔 산굼부리 선택아닌 필수입니다!! ??,[],제주특별자치도 제주시 조천읍 교래리 342-96, 조천읍 
3250,산굼부리,자연,#제주가을 #산굼부리 #제주가족여행 #오름추천,"['#제주가을', '#산굼부리', '#제주가족여행', '#오름추천']",제주특별자치도 제주시 조천읍 교래리 342-97, 조천읍 
3251,산굼부리,자연,#산굼부리 #억세 #가을하늘 #가을 #두번째방문 #한라산이보이는곳 #제주살이 #두베하우스 #Choibible_injeju,"['#산굼부리', '#억세', '#가을하늘', '#가을', '#두번째방문', '#한라산이보이는곳', '#제주살이', '#두베하우스', '#Choibible']",제주특별자치도 제주시 조천읍 교래리 342-98, 조천읍 
3252,산굼부리,자연,"작년인가 제작년 시월 중순 쯤 친구와 단둘이 3박 4일로
제주도로 여행을 갔었습니다. 시원한 가을에 억새와 갈대가 있는 산굼부리가 제일 기억에 남아 올립니다. #제주여행 #산굼부리","['#제주여행', '#산굼부리']",제주특별자치도 제주시 조천읍 교래리 342-99, 조천읍 
3253,산굼부리,자연,작년 가을 부모님과 함께 제주를 갔어요! 특히 억새를 보고싶어 11월에 여행을 했었는데요. 그 짧은 여행동안 가을을 만끽하기에는 충분했던 것 같아요. 지금의 억새는 또 작년과는 다르겠지만 #제주가을 은 여전히 아름답겠네요 그때의 여행이 지금의 가을이 고마운 것 처럼요,['#제주가을'],제주특별자치도 제주시 조천읍 교래리 342-100, 조천읍 
3254,산굼부리,자연,#산과오름,['#산과오름'],제주특별자치도 제주시 조천읍 교래리 342-101, 조천읍 
3255,산굼부리,자연,#산과오름 #산굼부리 #럽스타그램,"['#산과오름', '#산굼부리', '#럽스타그램']",제주특별자치도 제주시 조천읍 교래리 342-102, 조천읍 
3256,산굼부리,자연,"#산굼부리#젤예쁘고큰분화구#시원한바람#푸른하늘#초록들판#힐링
제주에 여러번 왔는데 산굼부리를 왜 이제왔을까?
눈과 맘이 시원하게 뻥 뚫리는 느낌~ 한라산 백록담보다 더크고 깊은 분화구라네요~날씨도 도와줘서 1년에 몇번안보인다는 한라산을 보는 행운도~^^억새보러 가을에도 와야겠어요!","['#산굼부리', '#젤예쁘고큰분화구', '#시원한바람', '#푸른하늘', '#초록들판', '#힐링']",제주특별자치도 제주시 조천읍 교래리 342-103, 조천읍 
3257,산굼부리,자연,#산굼부리,['#산굼부리'],제주특별자치도 제주시 조천읍 교래리 342-104, 조천읍 
3258,산굼부리,자연,"#부모님과 오고 싶은곳 #여자친구랑 와서 사진
막 찍어도 이쁘게 나오는데 여자친구가 없","['#부모님과', '#여자친구랑']",제주특별자치도 제주시 조천읍 교래리 342-105, 조천읍 
3259,산굼부리,자연,#산과오름#산굼부리#가족여행#제주여행#작은한라산#제주추천,"['#산과오름', '#산굼부리', '#가족여행', '#제주여행', '#작은한라산', '#제주추천']",제주특별자치도 제주시 조천읍 교래리 342-106, 조천읍 
3260,산굼부리,자연,#제주여행#제주가족여행#제주산굼부리#산굼부리#아주행복했던#오르막길#산굼부리 아침에가세요,"['#제주여행', '#제주가족여행', '#제주산굼부리', '#산굼부리', '#아주행복했던', '#오르막길', '#산굼부리']",제주특별자치도 제주시 조천읍 교래리 342-107, 조천읍 
3261,산굼부리,자연,#제주여행#제주산굼부리#제주여행일정#작은한라산#제주가족여행#제주여행추천#제주추전,"['#제주여행', '#제주산굼부리', '#제주여행일정', '#작은한라산', '#제주가족여행', '#제주여행추천', '#제주추전']",제주특별자치도 제주시 조천읍 교래리 342-108, 조천읍 
3262,산굼부리,자연,"#산굼부리#행복제주#모녀여행
엄마와 함께 한 모녀여행!!! 날씨는 조금 흐렸지만 산굼부리도 최고 제주도도 최고!! 잊지못할 제주여행^.^","['#산굼부리', '#행복제주', '#모녀여행']",제주특별자치도 제주시 조천읍 교래리 342-109, 조천읍 
3263,산굼부리,자연,#제주#산과오름#산굼부리#제주도여행#가족여행#아기와함께여행#겨울제주도,"['#제주', '#산과오름', '#산굼부리', '#제주도여행', '#가족여행', '#아기와함께여행', '#겨울제주도']",제주특별자치도 제주시 조천읍 교래리 342-110, 조천읍 
3264,산굼부리,자연,#산굼부리오름 #산과오름 #가을억새,"['#산굼부리오름', '#산과오름', '#가을억새']",제주특별자치도 제주시 조천읍 교래리 342-111, 조천읍 
3265,산굼부리,자연,#산굼부리 #단체샷 #인생샷 #제주여행 #제주다움 #산과오름,"['#산굼부리', '#단체샷', '#인생샷', '#제주여행', '#제주다움', '#산과오름']",제주특별자치도 제주시 조천읍 교래리 342-112, 조천읍 
3266,산굼부리,자연,#산굼부리 #산과오름 #친구와함께 #기린머리띠,"['#산굼부리', '#산과오름', '#친구와함께', '#기린머리띠']",제주특별자치도 제주시 조천읍 교래리 342-113, 조천읍 
3267,산굼부리,자연,#산#오름#제주산#제주오름#제주가을#제주억새#반짝,"['#산', '#오름', '#제주산', '#제주오름', '#제주가을', '#제주억새', '#반짝']",제주특별자치도 제주시 조천읍 교래리 342-114, 조천읍 
3268,산굼부리,자연,,[],제주특별자치도 제주시 조천읍 교래리 342-115, 조천읍 
3269,산굼부리,자연,"#산굼부리 #마음정화

천천히 걸어서 올라가면 갈대숲과 경치가 정말 좋았어요
입구에서 간단한 간식거리 사서 먹으면서 올라와도 좋아요","['#산굼부리', '#마음정화']",제주특별자치도 제주시 조천읍 교래리 342-116, 조천읍 
3270,산굼부리,자연,둘러보는 것이 힘들지 않기 때문에 제주도에 오신다면 꼭 방문하세요!,[],제주특별자치도 제주시 조천읍 교래리 342-117, 조천읍 
3271,산굼부리,자연,특별한 것 없이 너무나도 은은하게 예뻤던 장소랍니다!,[],제주특별자치도 제주시 조천읍 교래리 342-118, 조천읍 
3272,산굼부리,자연,날이 좋은 탓에 한라산까지 보여서 너무 좋았어요!,[],제주특별자치도 제주시 조천읍 교래리 342-119, 조천읍 
3273,산굼부리,자연,셀프웨딩을 하신다면 사진 찍기 좋은 장소일 것 같아요! 실제로 제가 갔을 때에도 셀프웨딩을 위한 사진을 찍고 계시는 커플이 있으셨어요!,[],제주특별자치도 제주시 조천읍 교래리 342-120, 조천읍 
3274,산굼부리,자연,#제주도 #제주풍경 #산굼부리 #가을풍경 #산굼부리억새 #흑백 #제주여행공유 #JEJU,"['#제주도', '#제주풍경', '#산굼부리', '#가을풍경', '#산굼부리억새', '#흑백', '#제주여행공유', '#JEJU']",제주특별자치도 제주시 조천읍 교래리 342-121, 조천읍 
3275,산굼부리,자연,#산굼부리 #가을에만나요 #억새천국 #억새바다,"['#산굼부리', '#가을에만나요', '#억새천국', '#억새바다']",제주특별자치도 제주시 조천읍 교래리 342-122, 조천읍 
3276,산굼부리,자연,"#산굼부리 갈대와 억새의 차이를 알게 되었던 곳, 입장료는 조금 비쌌던걸로 , 삼다수의 고장은 교래리였군요",['#산굼부리'],제주특별자치도 제주시 조천읍 교래리 342-123, 조천읍 
3277,산굼부리,자연,"분화구가 멋있게고
나무도 많고
굼부리 최고네요^^",[],제주특별자치도 제주시 조천읍 교래리 342-124, 조천읍 
3278,산굼부리,자연,눈내린 산굼부리,[],제주특별자치도 제주시 조천읍 교래리 342-125, 조천읍 
3279,산굼부리,자연,,[],제주특별자치도 제주시 조천읍 교래리 342-126, 조천읍 
3280,산굼부리,자연,#산굼부리 #제주사진명소 #제주여행추천코스 #산굼부리분화구 #제주사진찍기좋은곳,"['#산굼부리', '#제주사진명소', '#제주여행추천코스', '#산굼부리분화구', '#제주사진찍기좋은곳']",제주특별자치도 제주시 조천읍 교래리 342-127, 조천읍 
3281,산굼부리,자연,#산굼부리 #가족여행,"['#산굼부리', '#가족여행']",제주특별자치도 제주시 조천읍 교래리 342-128, 조천읍 
3282,산굼부리,자연,"추운 겨울 산굼부리에서 따뜻한 추억 남기고 온 덕에 하나두 춥지 않았던 제주 여행! 너무 너무 좋고 즐거웠습니다! 하나 하나 예쁘지 않은 곳이 없던 곳, 꼭 다시 방문하겠습니다? #제주#제주도#제주여행#제주도여행#산굼부리","['#제주', '#제주도', '#제주여행', '#제주도여행', '#산굼부리']",제주특별자치도 제주시 조천읍 교래리 342-129, 조천읍 
3283,산굼부리,자연,#제주도 #jeju #산굼부리 #여행 #국내여행 #힐링 #억새 #억새밭 #가을 #오름 #갈대 #산책로,"['#제주도', '#jeju', '#산굼부리', '#여행', '#국내여행', '#힐링', '#억새', '#억새밭', '#가을', '#오름', '#갈대', '#산책로']",제주특별자치도 제주시 조천읍 교래리 342-130, 조천읍 
3284,산굼부리,자연,천연기념물 산굼부리 우왕굿 ♡,[],제주특별자치도 제주시 조천읍 교래리 342-131, 조천읍 
3285,산굼부리,자연,"가을날에가면 가장운치있는곳중한곳입니다...모든사진이 셀카봉이다보니...인물위주이네요.ㅎㅎ
제주에갈때면항상들리는곳중에도 유일한곳이구요..유독 가을을 많이타서그런지...억새가좋더라구요
제주는 가는곳마다 야좋다 라는 말이 절로나오는곳입니다
저는 제주의 거의모든관광지는 거의 다가본정도로 제주를 사랑하는 살람입니다
그리고 세월지나나이 조금더들면 제주에서의 거주도 꿈꾸고있구요...그래서 1년에 3번정도는 오는곳이기도하구요.....이번6월11에는 가족들과 제주여행갑니다 가이드는 물론저예요..또 삼굼부리에 가겠죠ㅋㅋ",[],제주특별자치도 제주시 조천읍 교래리 342-132, 조천읍 
3286,산굼부리,자연,입장료가 너무 비싸요. 다른 볼거리가 더 좋을듯 하네요,[],제주특별자치도 제주시 조천읍 교래리 342-133, 조천읍 
3287,산굼부리,자연,동부권 여행때엔 꼭 한번 들려야 할 명소! 산굼부리에서 바라보는 제주도의 풍경은 정말 눈부시도록 아름다웠음.,[],제주특별자치도 제주시 조천읍 교래리 342-134, 조천읍 
3288,산굼부리,자연,"#겨울#산굼부리
겨울 산굼부리는 춥다.
매력적인곳이다.
비가왔다 1분도안되서 해가 쨍쨍 비치는 그런곳","['#겨울', '#산굼부리']",제주특별자치도 제주시 조천읍 교래리 342-135, 조천읍 
3289,산굼부리,자연,경치 좋고 사진 찍기도 좋아요,[],제주특별자치도 제주시 조천읍 교래리 342-136, 조천읍 
3290,산굼부리,자연,"억새가 파도치는곳 가장아름다운
억새물결 볼수있는곳",[],제주특별자치도 제주시 조천읍 교래리 342-137, 조천읍 
3291,산굼부리,자연,#비오는 날 산굼부리의 아름다운 절경을 보면서 가족들과 힐링의 시간을 가졌어요,['#비오는'],제주특별자치도 제주시 조천읍 교래리 342-138, 조천읍 
3292,산굼부리,자연,억새풀이 이렇게 많고 멋진 건 처음이네~♡,[],제주특별자치도 제주시 조천읍 교래리 342-139, 조천읍 
3293,산굼부리,자연,억새풀로 유명한 곳~! 멋지네~~,[],제주특별자치도 제주시 조천읍 교래리 342-140, 조천읍 
3294,산굼부리,자연,#산굼부리 #억새 #가을 #추억 #우정여행 #제주도 #제주 #또가고픔,"['#산굼부리', '#억새', '#가을', '#추억', '#우정여행', '#제주도', '#제주', '#또가고픔']",제주특별자치도 제주시 조천읍 교래리 342-141, 조천읍 
3295,산굼부리,자연,갈래회 언니들과 동생들과의 즐거운 첫여행,[],제주특별자치도 제주시 조천읍 교래리 342-142, 조천읍 
3296,산굼부리,자연,#산굼부리 #억새장관 #강추 #가을여행,"['#산굼부리', '#억새장관', '#강추', '#가을여행']",제주특별자치도 제주시 조천읍 교래리 342-143, 조천읍 
3297,산굼부리,자연,#산굼부리 #억새 #여자들끼리여행 #우정여행 #15년지기,"['#산굼부리', '#억새', '#여자들끼리여행', '#우정여행', '#15년지기']",제주특별자치도 제주시 조천읍 교래리 342-144, 조천읍 
3298,산굼부리,자연,예뻐요 ~~,[],제주특별자치도 제주시 조천읍 교래리 342-145, 조천읍 
